Date,Open,High,Low,Close,Volume
18-Sep-14,128.81,130.83,126.31,129.28,1478343
17-Sep-14,124.00,130.59,123.73,128.65,2242086
16-Sep-14,121.00,124.42,120.40,124.13,1073370
15-Sep-14,124.00,124.00,120.16,121.58,1230832
12-Sep-14,125.00,125.24,122.88,124.16,894747
11-Sep-14,123.45,126.56,122.55,125.63,1286297
10-Sep-14,119.46,123.71,119.10,123.55,897865
9-Sep-14,121.78,123.05,118.47,119.14,1163998
8-Sep-14,120.35,124.50,120.00,120.63,898050
5-Sep-14,121.00,121.05,116.71,120.76,1104798
4-Sep-14,121.01,122.83,120.14,121.08,1290577
3-Sep-14,121.13,121.50,118.21,119.90,853942
2-Sep-14,120.54,121.75,119.64,120.78,1089286
29-Aug-14,119.70,121.65,118.82,119.96,1112544
28-Aug-14,117.06,119.23,116.50,117.79,797219
27-Aug-14,116.38,118.47,114.50,117.95,1188195
26-Aug-14,114.96,116.90,114.61,115.94,580988
25-Aug-14,116.44,117.00,114.25,114.96,806996
22-Aug-14,111.01,115.94,110.90,115.57,1491943
21-Aug-14,111.20,111.40,110.00,111.10,570716
20-Aug-14,110.05,111.54,109.72,110.61,363162
19-Aug-14,110.90,111.92,109.75,110.71,462468
18-Aug-14,109.99,110.90,108.33,110.62,519553
15-Aug-14,109.71,110.86,107.53,109.24,698495
14-Aug-14,112.40,112.52,108.23,109.45,1114381
13-Aug-14,114.33,114.49,110.82,112.57,1641253
12-Aug-14,114.50,115.48,112.04,114.24,865215
11-Aug-14,114.57,117.20,113.07,115.11,1081702
8-Aug-14,114.51,115.65,112.56,114.39,1586571
7-Aug-14,109.85,120.86,109.00,113.69,8224403
6-Aug-14,96.48,99.68,96.26,98.91,1292402
5-Aug-14,98.00,98.71,95.38,97.13,1207881
4-Aug-14,98.42,100.37,97.01,98.30,839381
1-Aug-14,99.70,100.50,96.43,98.12,1228098
31-Jul-14,101.75,103.46,99.88,100.58,1220255
30-Jul-14,103.73,105.55,103.15,104.95,622449
29-Jul-14,102.15,104.60,101.76,102.98,840431
28-Jul-14,103.90,104.82,101.32,101.68,674861
25-Jul-14,103.73,105.42,103.20,103.94,398770
24-Jul-14,103.76,104.50,102.77,104.26,416929
23-Jul-14,103.74,106.14,103.04,103.50,461482
22-Jul-14,103.75,105.11,102.10,103.16,640714
21-Jul-14,104.41,104.41,102.33,103.11,528289
18-Jul-14,101.95,105.00,101.80,104.40,496263
17-Jul-14,102.50,105.00,101.74,102.28,711814
16-Jul-14,105.00,105.89,102.60,102.70,562931
15-Jul-14,107.06,107.53,102.90,104.04,975065
14-Jul-14,106.03,107.47,103.66,104.62,819239
11-Jul-14,103.86,105.68,103.40,104.37,527350
10-Jul-14,102.53,105.73,101.00,103.30,943564
9-Jul-14,106.19,108.40,104.39,104.98,783132
8-Jul-14,112.65,112.82,102.67,105.31,2551711
7-Jul-14,116.50,116.93,113.20,113.58,731767
3-Jul-14,116.19,116.95,114.12,116.20,545287
2-Jul-14,115.99,118.84,114.11,116.28,1100015
1-Jul-14,114.52,128.59,114.49,116.22,6744566
30-Jun-14,112.00,115.38,111.82,113.63,929049
27-Jun-14,109.00,112.85,108.61,112.14,1849784
26-Jun-14,108.81,109.60,107.16,109.13,775248
25-Jun-14,107.40,109.21,106.59,108.51,915255
24-Jun-14,107.74,109.90,105.78,107.92,1519133
23-Jun-14,102.28,108.90,102.15,108.66,1351058
20-Jun-14,102.80,102.90,100.89,102.12,666692
19-Jun-14,102.37,103.26,100.00,101.62,711565
18-Jun-14,103.54,103.69,100.83,102.53,1021912
17-Jun-14,98.07,104.40,98.06,102.30,1507588
16-Jun-14,95.29,98.51,95.02,97.79,967509
13-Jun-14,94.24,96.02,93.53,95.60,798303
12-Jun-14,92.58,95.28,92.09,94.07,1062928
11-Jun-14,90.57,93.39,90.44,93.12,835498
10-Jun-14,90.89,92.76,89.75,91.39,1072546
9-Jun-14,91.55,92.69,89.93,89.96,918062
6-Jun-14,92.08,93.49,90.29,91.75,805159
5-Jun-14,90.78,92.16,89.06,91.64,968761
4-Jun-14,91.34,91.49,90.09,90.30,640274
3-Jun-14,92.49,93.09,90.78,91.50,868615
2-Jun-14,92.95,93.31,91.32,93.25,738773
30-May-14,94.40,95.05,91.74,93.02,775105
29-May-14,95.01,96.28,93.26,94.03,1000016
28-May-14,94.00,95.33,93.10,94.66,1468855
27-May-14,95.67,98.05,94.71,94.79,1638828
23-May-14,95.03,95.79,92.60,94.82,1000556
22-May-14,88.21,95.85,88.21,94.57,1786643
21-May-14,88.12,89.40,87.80,88.20,657192
20-May-14,89.52,90.61,87.42,88.04,962826
19-May-14,88.79,90.47,88.10,89.31,787169
16-May-14,89.44,89.64,86.50,89.27,1059262
15-May-14,89.31,90.07,86.00,88.44,1588838
14-May-14,89.60,92.04,89.36,90.31,1213272
13-May-14,89.04,91.67,88.28,89.60,986391
12-May-14,89.64,90.54,87.02,89.42,1770693
9-May-14,88.27,89.92,85.30,89.90,3625305
8-May-14,93.35,97.90,92.56,94.32,1320005
7-May-14,97.03,97.87,92.88,94.22,1191757
6-May-14,98.99,100.88,96.54,96.95,968922
5-May-14,96.88,99.09,96.37,99.05,915176
2-May-14,98.00,98.79,96.01,97.54,1394890
1-May-14,96.32,102.16,96.05,98.80,1355121
30-Apr-14,93.36,97.35,93.36,96.87,1201711
29-Apr-14,94.43,95.65,90.65,94.26,2648981
28-Apr-14,101.29,101.31,94.25,97.08,1605674
25-Apr-14,101.26,102.43,99.03,99.38,882076
24-Apr-14,103.16,103.35,100.34,102.71,738000
23-Apr-14,105.40,105.55,101.07,102.40,731299
22-Apr-14,101.33,105.91,101.29,105.40,1269531
21-Apr-14,100.25,101.60,99.59,101.36,769477
17-Apr-14,100.20,102.35,97.34,100.21,1152183
16-Apr-14,98.43,100.52,96.28,100.46,988176
15-Apr-14,97.37,98.32,94.81,97.50,1462166
14-Apr-14,97.16,100.57,95.55,96.78,1962210
11-Apr-14,95.70,98.24,93.70,94.58,1707914
10-Apr-14,104.50,105.00,95.66,97.29,1939163
9-Apr-14,102.95,104.64,101.37,104.37,1209975
8-Apr-14,100.11,104.20,99.09,102.28,1838262
7-Apr-14,107.07,108.38,98.45,101.54,2567349
4-Apr-14,113.55,115.75,109.20,109.37,1930275
3-Apr-14,112.65,115.64,112.20,112.32,1637108
2-Apr-14,113.00,114.41,109.75,111.81,1623378
1-Apr-14,108.45,111.70,108.04,110.97,1152747
31-Mar-14,105.68,107.68,104.75,106.09,969809
28-Mar-14,103.50,106.75,102.74,104.43,1025106
27-Mar-14,102.89,106.63,100.46,104.05,1407301
26-Mar-14,108.00,108.20,103.45,103.64,1361384
25-Mar-14,108.00,108.67,106.51,107.80,900258
24-Mar-14,110.28,111.49,106.01,107.02,1520116
21-Mar-14,114.01,114.50,106.12,106.45,2003365
20-Mar-14,113.24,116.85,112.30,114.33,956917
19-Mar-14,117.92,117.96,115.03,116.23,653539
18-Mar-14,113.97,117.54,113.97,117.29,902190
17-Mar-14,112.41,114.50,112.21,113.54,634134
14-Mar-14,111.66,113.11,109.42,111.94,919696
13-Mar-14,115.22,116.49,110.57,112.69,1233726
12-Mar-14,112.77,116.06,111.26,114.64,1120561
11-Mar-14,113.01,115.20,112.10,113.10,1199227
10-Mar-14,110.17,113.38,110.11,112.41,1558099
7-Mar-14,117.01,117.50,112.50,114.50,1549230
6-Mar-14,120.19,120.68,115.55,116.05,1545675
5-Mar-14,123.19,123.31,117.09,119.08,1882471
4-Mar-14,125.77,127.70,122.76,123.05,1060682
3-Mar-14,125.09,128.15,122.36,123.99,1624836
28-Feb-14,129.12,131.09,125.42,127.13,1833749
27-Feb-14,125.98,128.46,125.75,127.15,921515
26-Feb-14,127.54,128.71,125.02,126.60,982675
25-Feb-14,126.21,128.94,125.78,127.61,1053478
24-Feb-14,126.79,127.00,123.32,125.31,1066440
21-Feb-14,128.00,128.89,126.26,126.52,713377
20-Feb-14,124.54,128.34,124.21,127.11,844669
19-Feb-14,127.70,127.80,123.82,125.84,1273164
18-Feb-14,124.94,129.26,124.64,125.89,1818079
14-Feb-14,120.15,124.56,120.11,123.69,1578653
13-Feb-14,113.96,118.98,113.39,118.23,1109941
12-Feb-14,111.26,115.60,111.25,114.80,1293640
11-Feb-14,113.33,113.57,110.59,110.78,911510
10-Feb-14,112.96,114.34,111.04,112.56,1009886
7-Feb-14,113.05,114.85,110.47,112.43,1099651
6-Feb-14,109.85,114.49,109.51,112.20,1153015
5-Feb-14,108.06,116.12,102.21,110.75,3854306
4-Feb-14,114.65,118.50,112.80,118.03,1117425
3-Feb-14,120.09,121.92,110.84,114.31,1835969
31-Jan-14,120.16,122.90,119.11,120.56,1070582
30-Jan-14,120.87,122.97,119.99,121.72,987977
29-Jan-14,120.83,122.26,117.62,119.00,873675
28-Jan-14,118.40,121.91,117.37,121.37,992295
27-Jan-14,119.05,119.96,111.55,118.03,2011055
24-Jan-14,124.64,124.64,118.25,121.41,1520857
23-Jan-14,125.59,127.23,123.70,126.06,852926
22-Jan-14,124.75,126.14,123.08,125.80,887222
21-Jan-14,123.23,123.96,120.75,123.45,1094728
17-Jan-14,124.84,125.00,119.92,120.56,1007861
16-Jan-14,123.76,125.56,122.36,124.29,901613
15-Jan-14,119.41,124.97,119.01,122.88,2283303
14-Jan-14,124.32,126.41,113.00,119.37,5819908
13-Jan-14,134.40,135.37,129.28,130.00,914220
10-Jan-14,134.00,134.40,131.72,133.65,540536
9-Jan-14,135.87,135.88,131.40,133.25,627566
8-Jan-14,132.24,133.60,130.07,133.21,993365
7-Jan-14,130.99,131.47,128.29,130.95,1032244
6-Jan-14,136.47,136.53,127.66,127.98,1843793
3-Jan-14,134.55,138.10,134.55,136.46,813172
2-Jan-14,135.07,135.52,130.50,134.01,865418
31-Dec-13,131.38,134.87,130.78,134.70,856545
30-Dec-13,129.27,131.18,129.00,130.53,453430
27-Dec-13,132.20,132.81,127.67,129.00,720749
26-Dec-13,127.78,131.09,127.00,130.33,787545
24-Dec-13,131.00,131.21,124.22,125.92,1208786
23-Dec-13,127.50,132.38,127.50,131.27,1166895
20-Dec-13,122.82,128.92,122.27,125.87,1830988
19-Dec-13,120.00,123.93,119.21,122.81,934206
18-Dec-13,118.01,120.13,116.64,120.11,820594
17-Dec-13,118.24,118.94,115.89,118.46,732539
16-Dec-13,120.26,120.94,117.00,117.92,723025
13-Dec-13,120.97,122.90,118.27,119.99,718203
12-Dec-13,119.12,121.48,118.19,119.51,647304
11-Dec-13,123.59,124.36,118.41,118.76,804724
10-Dec-13,119.70,121.96,118.75,121.26,972628
9-Dec-13,116.50,118.97,115.27,117.67,867961
6-Dec-13,121.99,122.50,116.62,117.00,1165198
5-Dec-13,122.87,123.44,119.66,120.59,718717
4-Dec-13,123.00,124.81,120.23,122.82,719584
3-Dec-13,120.90,123.52,119.06,122.49,1505837
2-Dec-13,117.94,119.83,116.50,118.84,720308
29-Nov-13,119.75,119.75,116.22,117.77,386441
27-Nov-13,118.61,120.35,117.25,118.57,574694
26-Nov-13,117.07,119.05,114.58,118.15,787549
25-Nov-13,118.53,119.38,115.80,117.78,944526
22-Nov-13,120.00,120.50,114.38,116.97,1109562
21-Nov-13,113.47,118.00,113.00,117.01,1510392
20-Nov-13,120.06,121.04,108.00,112.24,3234884
19-Nov-13,127.79,128.50,115.58,116.92,2723707
18-Nov-13,127.00,134.00,125.72,128.17,2537675
15-Nov-13,125.82,126.96,124.32,124.98,896760
14-Nov-13,127.28,127.49,123.25,124.10,908432
13-Nov-13,122.90,126.60,122.33,125.35,866666
12-Nov-13,125.84,126.17,122.75,124.27,1325895
11-Nov-13,119.70,128.75,119.54,127.12,2165356
8-Nov-13,119.42,121.20,116.00,119.05,1365064
7-Nov-13,119.20,124.16,117.40,118.15,2935318
6-Nov-13,120.00,120.00,113.04,114.35,1682969
5-Nov-13,115.67,120.25,115.66,118.39,1729077
4-Nov-13,118.00,118.50,113.85,115.49,1000693
1-Nov-13,114.20,117.72,113.34,117.60,1055910
31-Oct-13,112.16,115.00,110.09,113.28,1012756
30-Oct-13,110.68,112.75,109.13,112.67,1072703
29-Oct-13,106.11,109.45,104.51,108.93,989176
28-Oct-13,108.27,108.99,105.82,106.14,480361
25-Oct-13,110.25,110.49,107.88,108.01,385716
24-Oct-13,108.03,110.15,106.80,109.81,450026
23-Oct-13,108.58,108.58,105.81,107.32,617032
22-Oct-13,111.25,112.27,105.91,109.40,1063363
21-Oct-13,111.43,112.94,110.54,111.38,617457
18-Oct-13,110.00,112.00,108.11,110.85,1046038
17-Oct-13,109.00,111.72,107.02,109.64,1372650
16-Oct-13,106.88,109.86,106.57,109.72,1502624
15-Oct-13,104.35,107.83,103.33,107.51,1501096
14-Oct-13,102.50,106.50,102.00,104.37,1441719
11-Oct-13,99.50,103.56,97.21,102.94,1351824
10-Oct-13,96.34,100.10,96.00,99.24,1340513
9-Oct-13,94.93,94.96,89.90,92.78,1119139
8-Oct-13,98.12,98.70,92.89,93.92,1262717
7-Oct-13,98.63,99.41,95.67,97.39,1109313
4-Oct-13,100.83,101.15,99.01,99.61,794658
3-Oct-13,103.50,103.81,97.40,99.81,1062325
2-Oct-13,103.48,104.94,102.42,103.50,547964
1-Oct-13,101.28,104.24,100.73,104.09,590314
30-Sep-13,99.98,103.20,98.00,101.26,698132
27-Sep-13,104.22,104.22,100.55,101.47,763522
26-Sep-13,102.50,105.38,101.55,103.94,1153285
25-Sep-13,100.73,102.41,100.03,101.62,757345
24-Sep-13,98.20,102.00,97.80,100.56,1221324
23-Sep-13,101.00,101.00,96.28,98.23,1112410
20-Sep-13,100.01,101.14,98.51,99.49,1173798
19-Sep-13,98.45,99.59,96.62,99.15,1342131
18-Sep-13,97.95,98.50,95.33,97.71,1366265
17-Sep-13,95.00,96.84,93.60,96.82,1619543
16-Sep-13,93.51,97.39,92.50,93.45,2532739
13-Sep-13,93.15,94.70,91.95,92.32,7152290
12-Sep-13,102.31,103.00,97.15,97.79,1678425
11-Sep-13,103.79,104.00,101.81,102.99,599463
10-Sep-13,104.31,104.40,102.26,103.80,929238
9-Sep-13,107.47,107.96,102.34,105.22,845117
6-Sep-13,108.07,108.95,104.35,106.38,753034
5-Sep-13,108.99,109.79,106.81,107.06,587698
4-Sep-13,109.23,109.97,104.25,107.45,1449316
3-Sep-13,111.00,112.83,108.00,110.26,1085738
30-Aug-13,109.80,110.00,106.51,107.27,420190
29-Aug-13,106.37,109.72,106.01,109.24,715195
28-Aug-13,104.78,108.11,104.50,104.88,702665
27-Aug-13,108.64,108.64,103.04,104.24,1290351
26-Aug-13,108.37,113.49,108.21,110.04,1177003
23-Aug-13,106.34,107.00,104.96,105.82,394141
22-Aug-13,105.19,105.97,103.93,105.78,334219
21-Aug-13,104.90,105.16,102.94,104.51,507313
20-Aug-13,106.10,106.16,103.50,105.12,748665
19-Aug-13,100.99,107.13,100.05,105.20,1617331
16-Aug-13,97.60,100.00,96.70,99.23,637459
15-Aug-13,98.13,99.50,95.43,96.78,747373
14-Aug-13,101.90,102.36,100.21,100.35,584049
13-Aug-13,103.00,104.34,100.50,102.44,1014283
12-Aug-13,94.50,103.50,94.50,103.11,1640405
9-Aug-13,97.51,97.80,94.76,95.04,1616243
8-Aug-13,88.10,99.50,87.15,98.26,3448326
7-Aug-13,86.51,87.12,83.00,86.16,1046835
6-Aug-13,90.65,91.13,86.51,87.02,619023
5-Aug-13,90.45,91.65,89.71,90.59,361492
2-Aug-13,91.40,91.50,88.57,90.00,566511
1-Aug-13,90.05,90.88,88.78,90.40,578613
31-Jul-13,88.97,90.00,88.08,88.65,683949
30-Jul-13,92.96,92.96,86.91,87.45,1254983
29-Jul-13,89.49,93.45,88.40,92.32,1006262
26-Jul-13,89.73,89.73,87.87,88.15,371750
25-Jul-13,86.47,89.58,86.11,89.55,314910
24-Jul-13,88.60,89.47,85.95,86.67,354726
23-Jul-13,90.60,91.03,87.20,87.69,535547
22-Jul-13,90.80,92.18,88.76,90.27,438073
19-Jul-13,89.50,90.10,87.65,90.07,428040
18-Jul-13,91.95,91.95,89.10,89.54,518042
17-Jul-13,90.75,91.98,90.03,91.09,442359
16-Jul-13,95.16,95.16,89.18,89.42,1799475
15-Jul-13,92.48,96.44,91.60,95.16,788440
12-Jul-13,93.82,94.00,91.59,92.32,612642
11-Jul-13,93.90,95.75,91.42,93.47,1130936
10-Jul-13,88.12,93.13,87.15,93.13,1095463
9-Jul-13,91.00,91.00,87.40,87.73,1207210
8-Jul-13,94.00,94.00,90.28,90.35,1452447
5-Jul-13,85.93,91.00,84.83,90.92,1299056
3-Jul-13,84.44,85.15,83.03,84.30,294940
2-Jul-13,85.98,86.01,83.41,84.90,356860
1-Jul-13,84.40,86.62,83.16,85.12,637733
28-Jun-13,83.06,84.27,82.04,83.74,469426
27-Jun-13,83.98,84.13,81.60,83.19,585549
26-Jun-13,81.34,83.00,80.20,82.52,592005
25-Jun-13,80.00,81.93,79.83,80.67,616897
24-Jun-13,82.10,82.10,77.79,79.19,933116
21-Jun-13,87.30,87.47,79.69,82.15,917473
20-Jun-13,85.91,87.99,84.05,85.60,1374460
19-Jun-13,86.13,86.13,83.79,84.60,454537
18-Jun-13,87.47,87.88,85.40,86.12,510690
17-Jun-13,85.84,87.00,85.10,86.98,664080
14-Jun-13,83.47,86.40,83.42,84.16,499313
13-Jun-13,81.63,83.46,81.00,83.24,469970
12-Jun-13,83.04,83.97,81.02,81.81,352851
11-Jun-13,82.18,84.37,81.01,82.56,785927
10-Jun-13,80.11,84.38,79.31,82.65,1092802
7-Jun-13,79.62,81.00,78.17,78.48,471192
6-Jun-13,77.50,79.69,76.67,79.59,801391
5-Jun-13,76.75,77.71,74.54,76.51,863594
4-Jun-13,80.15,81.00,77.00,77.58,956263
3-Jun-13,80.37,83.40,75.56,80.15,1840850
31-May-13,88.19,90.40,83.90,84.05,716118
30-May-13,87.32,89.73,87.26,88.49,449572
29-May-13,87.00,89.00,85.63,87.24,391626
28-May-13,87.96,88.99,86.55,87.58,531946
24-May-13,85.47,86.40,83.27,85.10,396778
23-May-13,82.56,86.44,81.64,85.93,818787
22-May-13,90.45,90.68,81.59,83.92,1152814
21-May-13,92.42,92.90,88.68,90.39,609922
20-May-13,87.73,92.87,87.73,91.30,816511
17-May-13,87.23,89.22,86.40,88.01,596658
16-May-13,88.20,90.73,85.68,86.38,1022174
15-May-13,89.38,92.77,88.10,90.90,959690
14-May-13,87.24,94.90,87.10,90.27,2788886
13-May-13,85.41,86.48,80.40,85.34,2335075
10-May-13,83.20,85.41,83.00,83.39,1112336
9-May-13,83.19,84.30,82.01,82.20,449571
8-May-13,83.17,84.50,82.58,83.07,569786
7-May-13,83.82,83.92,80.70,83.00,534306
6-May-13,84.20,86.97,82.74,83.09,757310
3-May-13,83.86,84.99,83.03,83.53,580444
2-May-13,80.53,82.29,80.10,81.76,479844
1-May-13,82.82,82.99,78.74,79.80,519182
30-Apr-13,79.47,83.40,78.32,83.05,806504
29-Apr-13,76.65,79.75,76.00,79.00,491925
26-Apr-13,76.14,76.78,74.50,75.97,372901
25-Apr-13,75.81,77.20,75.62,76.61,306805
24-Apr-13,75.92,77.40,75.88,76.11,443160
23-Apr-13,71.67,75.66,71.67,75.50,500919
22-Apr-13,70.96,71.66,69.60,71.31,358925
19-Apr-13,70.25,71.98,69.96,70.70,228024
18-Apr-13,75.00,75.17,70.00,70.52,421185
17-Apr-13,74.51,74.97,71.72,73.97,463101
16-Apr-13,75.03,76.48,74.26,75.76,472843
15-Apr-13,77.03,78.50,73.61,73.92,582755
12-Apr-13,77.09,78.81,75.15,77.23,611354
11-Apr-13,77.43,81.45,77.11,77.55,1016538
10-Apr-13,73.30,78.96,73.24,78.38,1080233
9-Apr-13,69.54,73.98,69.14,73.04,662417
8-Apr-13,69.25,70.24,67.92,68.33,316879
5-Apr-13,69.43,70.75,69.27,69.45,324269
4-Apr-13,69.63,70.89,69.37,70.72,256584
3-Apr-13,72.37,73.05,69.23,70.02,657998
2-Apr-13,75.00,75.49,72.12,72.39,358862
1-Apr-13,74.93,75.79,73.86,74.15,396096
28-Mar-13,74.57,74.94,73.49,74.22,299689
27-Mar-13,72.46,74.46,71.28,73.52,301503
26-Mar-13,73.43,74.72,72.53,73.10,273352
25-Mar-13,75.58,76.47,71.82,73.12,495629
22-Mar-13,72.90,76.61,72.55,74.80,987169
21-Mar-13,69.95,72.55,69.79,72.31,356934
20-Mar-13,68.99,71.49,68.68,70.62,336455
19-Mar-13,69.76,70.65,68.26,68.64,414674
18-Mar-13,68.49,70.25,67.03,69.70,597416
15-Mar-13,72.97,73.00,69.47,69.61,928066
14-Mar-13,71.34,73.38,70.41,73.25,941390
13-Mar-13,68.18,71.79,68.01,71.20,1088046
12-Mar-13,69.26,70.49,68.30,68.59,476253
11-Mar-13,69.76,70.25,68.59,69.52,414798
8-Mar-13,69.33,70.76,67.54,69.95,688135
7-Mar-13,66.91,70.45,66.34,68.90,1088203
6-Mar-13,68.04,68.79,65.29,66.99,1307700
5-Mar-13,70.11,74.17,67.89,68.16,2446860
4-Mar-13,70.00,72.69,67.53,68.82,3756089
1-Mar-13,61.98,64.80,61.62,64.26,915261
28-Feb-13,63.88,64.00,61.15,63.11,1236443
27-Feb-13,62.50,65.25,62.00,63.94,659220
26-Feb-13,64.05,64.35,60.20,62.50,1091721
25-Feb-13,63.16,66.68,60.79,63.80,2377988
22-Feb-13,66.55,68.01,66.10,67.35,596993
21-Feb-13,67.91,67.91,64.74,66.15,1182314
20-Feb-13,69.50,70.70,68.05,68.31,840830
19-Feb-13,69.00,70.28,67.32,69.50,835185
15-Feb-13,71.00,71.77,68.00,68.62,1389022
14-Feb-13,75.50,75.50,69.26,71.20,2254826
13-Feb-13,76.27,77.57,73.52,75.81,1066981
12-Feb-13,80.50,81.62,75.26,75.52,937083
11-Feb-13,82.00,82.46,80.16,80.66,334484
8-Feb-13,82.59,84.10,81.49,81.58,386168
7-Feb-13,83.30,83.39,79.74,82.34,515071
6-Feb-13,81.29,83.62,79.75,83.40,754084
5-Feb-13,79.80,82.35,79.55,80.57,546108
4-Feb-13,81.00,82.00,77.89,79.34,409798
1-Feb-13,79.15,82.11,78.14,80.76,626112
31-Jan-13,77.25,79.47,74.09,78.48,813549
30-Jan-13,80.60,81.05,76.58,77.25,1053722
29-Jan-13,77.22,81.39,76.40,79.24,917392
28-Jan-13,87.19,87.70,77.63,78.47,2216832
25-Jan-13,85.61,88.85,85.61,87.11,762553
24-Jan-13,86.40,87.69,83.33,85.30,837127
23-Jan-13,90.40,90.49,85.40,86.51,893508
22-Jan-13,91.73,92.30,89.31,89.53,1188607
18-Jan-13,86.15,89.82,85.41,89.69,701378
17-Jan-13,85.23,87.24,85.00,85.95,607989
16-Jan-13,84.42,84.89,84.00,84.49,265177
15-Jan-13,82.84,84.77,82.10,84.49,315977
14-Jan-13,85.49,86.00,81.78,83.20,399233
11-Jan-13,84.31,85.82,84.03,84.32,430884
10-Jan-13,87.00,87.00,81.90,83.58,903736
9-Jan-13,84.36,87.85,83.67,86.70,505405
8-Jan-13,85.20,85.65,81.20,84.36,610805
7-Jan-13,83.35,85.87,83.00,85.02,661475
4-Jan-13,82.29,82.48,80.90,82.25,1304700
3-Jan-13,81.65,82.27,81.02,81.91,452560
2-Jan-13,83.48,84.40,81.26,81.41,709712
31-Dec-12,78.96,80.47,77.68,80.15,347033
28-Dec-12,74.52,79.15,73.88,77.90,593758
27-Dec-12,77.30,77.54,74.50,75.19,691109
26-Dec-12,81.37,81.99,77.14,77.36,571412
24-Dec-12,79.39,81.16,78.81,80.75,285740
21-Dec-12,76.82,79.50,76.00,79.50,565107
20-Dec-12,78.20,79.45,76.60,79.22,564191
19-Dec-12,76.51,78.70,75.63,77.32,941752
18-Dec-12,72.94,75.96,72.21,75.27,687092
17-Dec-12,69.89,71.20,69.22,70.99,513872
14-Dec-12,69.64,70.39,67.48,68.31,317018
13-Dec-12,71.23,71.99,69.43,70.46,329051
12-Dec-12,72.57,72.57,70.18,71.72,367528
11-Dec-12,72.17,72.99,71.73,72.00,260462
10-Dec-12,72.89,74.16,72.06,72.31,448407
7-Dec-12,71.00,73.25,70.50,72.89,656791
6-Dec-12,67.81,71.73,67.59,70.62,477029
5-Dec-12,68.85,69.00,68.00,68.23,671890
4-Dec-12,66.25,69.80,65.62,69.00,2524366
