# Date,aapl,dia,dis,f,googl,ibm,ko,nyt,sso,ssys,tm,tri,vz
22-Dec-09,0.0116979794399,0.004718798151,0.00341296928328,0.0102880658436,0.00447696368314,0.0103687534108,0.00174886323889,0.0281162136832,0.00946372239748,0.00946372239748,0.0069049061175,0.000314861460957,0.00302297460701
23-Dec-09,0.00911002102313,0.00162944503019,-0.000927643784787,0.0213849287169,0.0117079660735,0.00115740740741,-0.000698324022346,0.0865998176846,0.00416666666667,0.00416666666667,0.00697786333013,0.00661000944287,0.00391802290536
24-Dec-09,0.0232638888889,0.00277511961722,-0.00495202723615,0.0109670987039,0.0132820462242,0.00292870905588,0.0020964360587,0.0234899328859,0.00881742738589,0.00881742738589,0.0121863799283,0.00125078173859,-0.000600420294206
28-Dec-09,0.0264675941636,0.00372172917263,-0.00217729393468,0.00788954635108,0.0104798676227,0.0111427034504,0.0010460251046,0.0,0.00616966580977,0.00616966580977,-0.00271482530689,0.00218613366646,0.0045058576149
29-Dec-09,-0.00429752066116,0.00228180262407,0.00467581047382,-0.00293542074364,-0.000706396095556,0.00379996960024,0.00383141762452,0.000819672131148,0.000510986203372,0.000510986203372,0.00402414486922,0.00654409473356,0.0011961722488
30-Dec-09,-0.00298804780876,-0.00313033579966,0.00124107973937,-0.0186457311089,-0.00212068633121,-0.00219563900666,0.00104094378904,0.013923013923,-0.0076608784474,-0.0076608784474,-0.00754450076624,-0.0111455108359,-0.00268817204301
31-Dec-09,0.00832500832501,-0.00361594823485,0.00309885342423,0.001,0.00325218959299,-0.000455269747325,-0.00658578856153,0.00888529886914,-0.0159547092126,-0.0159547092126,0.00558261076137,0.0125234815279,-0.00269541778976
4-Jan-10,0.00759577278732,0.00544360615032,-0.0021624961384,0.018981018981,0.00699682254389,0.000986867076596,-0.00418702023726,0.0280224179343,0.0245815899582,0.0245815899582,0.00318922749823,0.00927643784787,0.0
5-Jan-10,0.00426089806621,0.00151975683891,-0.00990712074303,0.0549019607843,-0.00277290836653,-0.00561201274079,-0.00875963559916,0.0389408099688,0.00867789688617,0.00867789688617,-0.0173083716001,-0.00245098039216,-0.0024024024024
6-Jan-10,-0.00750652741514,0.00123292867982,-0.00406504065041,0.0492565055762,-0.0136793658911,-0.00472849298353,-0.00530222693531,0.0217391304348,0.00556680161943,0.00556680161943,0.013898873712,0.0153562653563,-0.028597230584
7-Jan-10,-0.00953633673134,0.0,-0.00313971742543,0.0212577502214,-0.0244005184705,-0.00651340996169,-0.00213219616205,0.0205429200293,0.00201308505284,0.00201308505284,-0.0137083431813,0.00211736237145,-0.0123954136969
8-Jan-10,0.0,0.00246282087714,0.0,0.00954032957502,-0.00820407214269,0.00246818357115,-0.0160256410256,0.00934579439252,0.00652938221999,0.00652938221999,0.0203690390606,0.00271657108361,-0.00690304361468
11-Jan-10,0.00132802124834,0.00491354058396,-0.0100787401575,0.0292096219931,0.00740120562626,0.000769408324998,0.00723850886717,0.0277777777778,0.0114770459082,0.0114770459082,0.0103334899014,0.0102347983143,0.00505529225908
12-Jan-10,-0.0135941644562,-0.00329102021627,-0.0165447025135,-0.00667779632721,-0.0122003922742,-0.000768816790959,0.0150916277398,-0.018711018711,-0.0182535767144,-0.0182535767144,0.0374244537424,-0.0131108462455,0.000314366551399
13-Jan-10,0.000672268907563,0.005,0.00647039792947,-0.0126050420168,-0.020596351888,0.0019235208125,0.00884955752212,-0.0218926553672,0.00753768844221,0.00753768844221,-0.00190454850997,0.0054347826087,0.00188560653677
14-Jan-10,0.00671817265704,0.00300384868112,-0.00128576020572,-0.00510638297872,0.0107209126521,0.0088312087237,0.000701754385965,0.00072202166065,0.00897755610973,0.00897755610973,0.0136940172859,0.0126126126126,-0.0109786700125
15-Jan-10,-0.00567233900567,-0.00449227889565,-0.0090119085935,-0.00256629597947,-0.00322975453866,0.00441501103753,-0.00666199158485,-0.021645021645,-0.0182896688087,-0.0182896688087,0.0115158897132,-0.00326215895611,-0.0202981287663
19-Jan-10,0.0137583892617,0.00159819497979,0.000974342318935,-0.00171526586621,-0.00313789692691,0.00712391057219,-0.00705965407695,-0.00442477876106,0.0115810674723,0.0115810674723,0.000766283524904,-0.0121987503719,0.00291356426028
20-Jan-10,0.00695134061569,-0.00459921156373,0.00713822193381,-0.00343642611684,-0.00348992370069,-0.0202423056663,-0.0074653394952,-0.00962962962963,-0.00846192135391,-0.00846192135391,-0.0162984029753,-0.0165662650602,-0.000322788896062
21-Jan-10,-0.0131492439185,-0.0110325318246,-0.00354381443299,-0.023275862069,-0.000927038626609,-0.00491551459293,-0.0164756446991,-0.020942408377,-0.0175702811245,-0.0175702811245,0.00833981985989,-0.00306278713629,-0.0100096867937
22-Jan-10,-0.037308461026,-0.0216437833715,-0.0206918849014,-0.0503089143866,-0.0453983091621,-0.018910157456,-0.0101966496723,-0.0328495034377,-0.0449667858968,-0.0449667858968,-0.0191883546537,-0.0193548387097,-0.00424005218526
25-Jan-10,0.00173010380623,-0.00477536302505,-0.0102344007923,0.0102230483271,-0.0216006048169,-0.00660844937456,-0.000735835172921,-0.0118483412322,-0.00695559122525,-0.00695559122525,-0.011018664268,0.00657894736842,0.00556829348182
26-Jan-10,0.0217616580311,-0.000979240109675,-0.0100066711141,0.0321987120515,-0.00264929903963,-0.000475172249941,-0.00294550810015,0.0199840127898,-0.00808189655172,-0.00808189655172,-0.0131878126421,0.00435729847495,-0.0159609120521
27-Jan-10,-0.00405679513185,-0.00147029994119,-0.00842318059299,0.024064171123,3.68935620734e-05,-0.00134696141352,0.00110782865583,0.0454545454545,-0.00271591526344,-0.00271591526344,-0.0707373271889,0.00743724821816,-0.0105925190334
28-Jan-10,-0.0196877121521,-0.00137430057917,-0.00645599728169,0.0121845082681,-0.0045746329226,-0.00650587115202,0.00442641091848,-0.0187406296852,-0.00272331154684,-0.00272331154684,-0.0324820233077,0.017840664411,-0.0090331214453
29-Jan-10,-0.0283933518006,-0.0050132704217,0.00889192886457,-0.0378331900258,-0.00993254762434,-0.0145344194218,-0.00146896804994,-0.000763941940413,-0.0158383397051,-0.0158383397051,-0.00909789851358,0.00846177092777,-0.00540175557056
1-Feb-10,-0.0142551674982,0.00395178818415,0.00203389830508,-0.00893655049151,-0.000561503331586,0.00413290113452,-0.000367782272895,-0.0366972477064,0.003884572697,0.003884572697,0.0289667658089,0.00779142942763,0.00678886625933
2-Feb-10,0.00903832248735,0.00767565439874,0.00439783491204,0.0225428313796,-0.0023970935241,0.00895811476071,0.00699043414275,0.000793650793651,0.0215588723051,0.0215588723051,-0.00678647731557,0.0282485875706,0.0
3-Feb-10,0.00967395198853,0.0025390625,0.021556079488,0.0185185185185,0.00525624178712,0.00375939849624,0.00146145414688,0.0111022997621,0.0021645021645,0.0021645021645,-0.059471086929,-0.00289184499711,-0.0074173971679
4-Feb-10,-0.0131298793471,-0.0159750633158,-0.010220903396,-0.0242424242424,-0.00586367880486,-0.0108375169336,-0.0145932141554,-0.0470588235294,-0.0394168466523,-0.0394168466523,-0.029597739809,-0.0168213457077,-0.0210597826087
5-Feb-10,-0.00467457749011,-0.0125717679667,-0.0173217854763,-0.0354924578527,-0.00548501014351,-0.00886167727383,-0.0174009626064,-0.0288065843621,-0.0286677908938,-0.0286677908938,0.0213503396645,-0.0147492625369,-0.00728660652325
8-Feb-10,0.00867052023121,-0.000701754385965,0.00542372881356,0.0183992640294,0.011257177395,-0.00430789238397,-0.00263752825923,-0.00338983050847,0.00405092592593,0.00405092592593,-0.00434369485544,-0.00868263473054,-0.00069905627403
9-Feb-10,0.00393982808023,0.00852728731942,0.00505731625084,0.0063233965673,0.00612626073963,0.00514285714286,0.0200226671704,-0.00340136054422,0.0138328530259,0.0138328530259,0.0200408997955,0.0160072485654,0.00734522560336
10-Feb-10,-0.00392436674991,-0.000795782353526,-0.00771553170077,-0.0107719928187,-0.00861364817703,-0.00186794444896,0.000740740740741,-0.0486348122867,-0.00454803865833,-0.00454803865833,0.0112269446672,0.0112960760999,0.000347222222222
11-Feb-10,0.00716332378223,0.0045793927327,0.0155510480054,0.00362976406534,0.00217212193843,0.00195280716029,-0.00333086602517,-0.0367713004484,0.00742432895488,0.00742432895488,0.000793021411578,0.0132275132275,0.00451232211038
12-Feb-10,0.0106685633001,-0.00118917847587,-0.00133155792277,-0.00361663652803,-0.00227952167414,0.000243625142115,0.00222799851467,-0.0139664804469,0.0124716553288,0.0124716553288,0.0110935023772,0.00754279083261,-0.00172771250864
16-Feb-10,0.0186488388459,0.0153785097728,0.012,0.021778584392,0.0108243754448,0.0138020621905,0.010003705076,0.0623229461756,0.0223964165733,0.0223964165733,-0.00235109717868,0.021883098186,0.00969193492558
17-Feb-10,0.00172711571675,0.00869650185656,0.0105401844532,0.0168738898757,0.00200088928413,0.00816849523504,0.0106382978723,-0.0106666666667,0.0169769989047,0.0169769989047,-0.0282796543598,0.00591715976331,0.00137127185465
18-Feb-10,-0.00344827586207,-0.720042623268,0.00749674054759,-0.00524017467249,0.000332815620146,0.00865835252999,0.00798548094374,0.000898472596586,0.00700053850296,0.00700053850296,-0.013608191862,-0.00448179271709,-0.00308113659706
19-Feb-10,-0.00173010380623,2.59446366782,0.00711743772242,-0.00614574187884,0.00166352445381,0.00307134981887,0.00216060496939,-0.0116696588869,0.00695187165775,0.00695187165775,0.00191230706188,-0.00140686550366,-0.00206043956044
22-Feb-10,-0.00415944540728,0.00192529842126,0.00385480244137,-0.00353356890459,0.00605255388249,-0.00314045693648,-0.00143729787999,-0.00454132606721,0.00637280934679,0.00637280934679,-0.00381731424676,-0.000845308537616,-0.0013764624914
23-Feb-10,-0.0128785241907,-0.00720599538816,-0.00736,0.00975177304965,-0.0112986060161,-0.00252028038119,-0.00755667506297,-0.0100364963504,-0.0168865435356,-0.0168865435356,-0.0138223621185,-0.00987027636774,-0.0065472088215
24-Feb-10,0.00528913963329,0.00116132778477,0.00709219858156,0.0307287093942,-0.00890471950134,0.00607974733518,-0.00290065264685,0.0036866359447,0.00161030595813,0.00161030595813,0.01873438801,-0.0179436058103,0.00104058272633
25-Feb-10,0.00105226236408,-0.00724987916868,-0.00352112676056,-0.00936967632027,-0.0153489068583,-0.00737717783707,-0.0345454545455,-0.00550964187328,-0.0101822079314,-0.0101822079314,0.002043318349,-0.0072505800464,-0.002079002079
26-Feb-10,0.0189208128942,0.00545277507303,0.00385480244137,0.0111779879622,0.00349783286442,0.00592979127135,-0.0060263653484,0.0101569713758,0.0146182999459,0.0146182999459,0.0146818923328,0.0189891907683,0.00381944444444
1-Mar-10,0.0189133425034,0.00590741816773,0.00704,0.0289115646259,0.00640297037205,0.00675941208834,0.00719969685487,0.04478976234,0.0154749199573,0.0154749199573,-0.0111200428725,0.00745412844037,0.00242130750605
2-Mar-10,0.00944988187648,0.00375469336671,0.00571973307912,0.0264462809917,0.0161502842299,-7.8070106956e-05,0.00413844996238,0.0174978127734,0.0141881240147,0.0141881240147,0.00745156482861,0.00796812749004,0.0048309178744
3-Mar-10,-0.0016716817118,0.0,0.00410742496051,0.0128824476651,0.0082617071725,-0.00585571517801,0.0044960659423,-0.00773860705073,0.0020725388601,0.0020725388601,0.0338891877353,0.00875211744777,0.00274725274725
4-Mar-10,0.0040187541862,0.000575484366008,0.0176211453744,0.0111287758347,0.0130442770531,-0.00589020654991,0.0190227527042,-0.00606585788562,0.0,0.0,-0.0131373569199,-0.0117548278757,0.00171232876712
5-Mar-10,0.0343562374917,0.00987346625767,0.0200989486704,0.0180817610063,0.0225970257526,0.00529309527571,0.000732064421669,0.0130775937228,0.0232678386763,0.0232678386763,0.00606300250428,-0.00141602945341,-0.00034188034188
8-Mar-10,0.0106417284747,0.00322733744661,0.00484995453168,-0.003861003861,0.000106409392402,-0.00330058939096,-0.00146305779078,0.0146299483649,0.00909550277918,0.00909550277918,0.0186034324643,0.00652297220647,0.00752393980848
9-Mar-10,0.00765794511806,9.46163307787e-05,-0.00120663650075,-0.00387596899225,-0.00542630160306,-0.00788456989671,-0.00586080586081,-0.00678541136556,0.0,0.0,-0.0128617363344,0.000845308537616,0.0108621860149
10-Mar-10,0.0148828372388,0.000756859035005,0.00573844759891,0.000778210116732,0.0177227828692,-0.000317889215608,-0.00110537951363,-0.00341588385995,0.00851276915373,0.00851276915373,-0.00495114006515,-0.0045045045045,0.00235057085292
11-Mar-10,0.000936037441498,0.000756286632634,0.00660660660661,0.0,0.0153118430273,0.0073137769298,-0.0125414976024,-0.00514138817481,0.00347567030785,0.00347567030785,0.00209506350661,0.00452488687783,-0.00301507537688
12-Mar-10,0.0102867830424,0.00576232760249,0.00536992840095,0.0248833592535,0.00831694102219,0.00962828506037,-0.000373552484124,-0.00689061154177,0.0113805047006,0.0113805047006,0.00836273356854,0.0208333333333,0.00134408602151
15-Mar-10,-0.0138846035174,-0.001221001221,-0.00326409495549,0.0204855842185,-0.034191251968,-0.00171969045572,0.00224215246637,-0.0199479618387,-0.00684931506849,-0.00684931506849,0.00647920176234,0.00772200772201,-0.00167785234899
16-Mar-10,0.00156445556946,0.00470189956743,0.00327478416195,0.0,0.000425245402034,0.00422832980973,0.00186428038777,-0.00265486725664,0.0142857142857,0.0142857142857,0.0155787305266,0.00903119868637,0.0053781512605
17-Mar-10,0.00281162136832,0.00599026581805,0.000890207715133,0.0289962825279,0.0059154829797,-7.79727095516e-05,0.00148864905099,0.0106477373558,0.0165128703254,0.0165128703254,0.0046906693712,0.00406834825061,0.00534938147777
18-Mar-10,-0.00280373831776,0.00241905470785,-0.000592943966795,0.014450867052,-0.00309880977534,-0.00179351216469,0.00185804533631,0.0017559262511,0.0,0.0,-0.00567823343849,0.000270124257158,0.00598603259062
19-Mar-10,-0.00312402374258,-0.000928160386115,0.000593295757935,-0.0356125356125,-0.00487460261392,0.000390594484806,0.00890207715134,-0.0245398773006,-0.00334448160535,-0.00334448160535,0.00545685279188,-0.00135025654874,0.00528925619835
22-Mar-10,-0.00219366969602,-0.00195094760312,0.000889415950193,-0.00664697193501,-0.00745420985376,-0.00429486178354,0.00294117647059,-0.00808625336927,-0.00623202301055,-0.00623202301055,0.00479616306954,-0.0183883180097,0.00230187438343
23-Mar-10,0.016959798995,0.00912221911943,0.00592417061611,0.0446096654275,-0.0126958014448,0.00846992392754,0.00696480938416,0.0172101449275,0.0173661360347,0.0173661360347,0.024996859691,0.00853994490358,0.011154855643
24-Mar-10,0.00895614576899,0.000737939304492,0.00559481743227,-0.0128113879004,-0.0018111348571,0.0024107628898,0.0,-0.0124666073019,-0.00474158368895,-0.00474158368895,0.00183823529412,-0.00901393062005,-0.00454250486697
25-Mar-10,0.0,0.00304175500046,0.0213762811127,0.00432588320115,0.0227891279893,0.0055857253685,-0.00109210047324,0.00991884580703,0.00428775607432,0.00428775607432,-0.0132110091743,-0.00496141124587,-0.00651890482399
26-Mar-10,0.00612182430364,-0.00238926667892,0.00802752293578,-0.00430725053841,0.00127727514635,-0.00347168646814,-0.00291545189504,0.000892857142857,-0.00711574952562,-0.00711574952562,0.00161150365687,-0.00554016620499,-0.00459317585302
29-Mar-10,0.0115606936416,0.00303979366249,0.0014220705347,-0.0165825522711,-0.00205520711527,-0.00116126035457,0.00146198830409,-0.00535236396075,0.00764452938366,0.00764452938366,-0.000123762376238,0.0041782729805,0.00527356624918
30-Mar-10,0.0141353383459,0.0014693727615,-0.00454416358989,-0.016862170088,0.00298263679296,-0.00201519144319,0.00109489051095,0.00448430493274,0.00237079184448,0.00237079184448,0.00606510706771,0.00360610263523,0.0232786885246
31-Mar-10,-0.00266903914591,-0.00320953690967,-0.00142653352354,-0.0536912751678,0.00318617906326,-0.00419384902144,0.000729128691214,-0.00267857142857,-0.00614947965941,-0.00614947965941,-0.00885826771654,0.00193477059149,-0.00384492149952
5-Apr-10,0.00535236396075,0.00301976573939,-0.00056657223796,0.00627450980392,21.4321568627,0.00319041319742,-0.00253164556962,0.00448833034111,0.0112781954887,0.0112781954887,0.00659778414042,0.00355385456534,0.00863447393668
6-Apr-10,0.00887311446318,-0.000273697655323,0.00226757369615,-0.00701480904131,-0.00517464424321,-0.00139621470679,-0.0112400290065,0.00536193029491,0.00557620817844,0.00557620817844,0.000742023250062,-0.000544810678289,-0.00887761572606
7-Apr-10,0.00615655233069,-0.00346778609235,-0.00141402714932,-0.00706436420722,-0.00551787157769,-0.00132049091192,-0.00990099009901,0.000888888888889,-0.00415896487985,-0.00415896487985,-0.00963914977756,-0.0100844916871,-0.0252719129878
8-Apr-10,-0.000874125874126,-0.0014652014652,0.00424808836024,-0.00711462450593,-0.000318066157761,-0.00622229135879,-0.00592592592593,0.00266429840142,-0.00324825986079,-0.00324825986079,-0.0102320938358,-0.00853524229075,-0.0118148999015
9-Apr-10,0.00554097404491,0.00669479090242,0.019176536943,0.0135350318471,0.00275745041892,0.00305235970885,0.0104321907601,0.0256864481842,0.0153631284916,0.0153631284916,0.0047907211296,0.00749791724521,0.0
12-Apr-10,0.00406032482599,0.00364398287328,-0.00276701715551,0.0,0.00588753745814,0.00288701622971,0.0084808259587,0.00690846286701,0.0087116001834,0.0087116001834,0.000878293601004,-0.00110253583241,-0.00298904018598
13-Apr-10,-0.00115540150202,-0.000998456930199,-0.00471698113208,0.00471327572663,0.0171036029721,0.000855831323426,0.00292504570384,0.000857632933105,-0.00227272727273,-0.00227272727273,-0.0116585182399,0.000275938189845,-0.000666222518321
14-Apr-10,0.013013302487,0.00772306014901,0.00418176749373,0.027365129007,0.0155754651964,0.0142257462687,0.00109369303682,0.0497000856898,0.0173120728929,0.0173120728929,0.0140791476408,0.00744827586207,-0.00333333333333
15-Apr-10,0.00856408792464,0.00378685420611,0.00527484730705,0.0365296803653,0.00773615635179,0.00168621138959,-0.00801165331391,0.0334693877551,0.00850873264666,0.00850873264666,-0.000375234521576,0.0065717415115,-0.00735785953177
16-Apr-10,0.00254741013303,-0.00601814425582,-0.00414250207125,0.0,-0.0598316498316,0.0018364067641,0.00256975036711,-0.0157977883096,-0.0190941385435,-0.0190941385435,-0.00287787787788,-0.00217627856366,-0.0033692722372
19-Apr-10,-0.0081874647092,-0.00289174046629,-0.00360510260677,-0.00734214390602,-0.0151488020628,0.00297869090354,0.00952032222629,-0.024077046549,-0.012222725215,-0.012222725215,-0.00991341448111,-0.0109051254089,0.00101419878296
20-Apr-10,0.00170794192997,0.00715968823636,0.0141942666296,0.021449704142,0.0100727272727,-0.0148492232714,-0.00580340950308,0.0246710526316,0.0224564619615,0.0224564619615,0.0020278833967,0.0184674751929,0.00405268490375
21-Apr-10,0.0494458653026,-8.99847026005e-05,0.00192096597146,0.0173787110789,0.00147604132916,0.00030919069336,-0.00875592849325,0.0304975922953,0.000448229493501,0.000448229493501,-0.00973943840121,0.00351826792963,-0.00269088462832
22-Apr-10,0.0132683455185,-0.0018898488121,0.000273897562312,0.00142348754448,-0.0127255733698,-0.00533189088942,-0.00184026499816,-0.0381619937695,-0.00672043010753,-0.00672043010753,-0.0153276280496,-0.00404530744337,-0.0161888701518
23-Apr-10,0.0288615713522,0.00613109728609,0.00575027382256,0.0113717128643,-0.00506117098747,0.0058266003729,-0.00184365781711,-0.0372469635628,0.0166892196662,0.0166892196662,-0.00129718510832,-0.00216626049282,-0.00582790538224
26-Apr-10,0.00363636363636,0.00546643964513,0.00462836918051,0.0140548137737,-0.0151143641354,0.00617903761489,-0.00332471370521,-0.0370058873003,0.00576752440106,0.00576752440106,0.0253279646707,0.00162822252374,-0.00103448275862
27-Apr-10,-0.0225155279503,-0.0116755793226,-0.010298102981,-0.036036036036,-0.0126709274673,-0.00314730943425,-0.0118606375093,-0.0576419213974,-0.0322011468902,-0.0322011468902,-0.0145680263491,-0.0105662422108,-0.00586813945461
28-Apr-10,-0.0116494572412,-0.00477951122734,-0.0052026286966,-0.0474478792236,-0.00301080124948,-0.000847066071154,-0.00375093773443,-0.0435588507878,-0.0100273473108,-0.0100273473108,-0.00874148348117,-0.0117743702081,0.00625
29-Apr-10,0.0176801500134,0.00933309169989,0.0156895127993,0.0211320754717,0.00536031104904,0.00647398843931,0.0124246987952,-0.00678294573643,0.02394106814,0.02394106814,0.00920762547011,0.00942089221391,0.00828157349896
30-Apr-10,-0.00157936299026,-0.00359098662357,0.00352303523035,-0.0140428677014,-0.00401757218488,-0.00658549659239,-0.00334696913351,-0.00975609756098,-0.0112410071942,-0.0112410071942,0.0,-0.00439198462805,-0.00513347022587
3-May-10,-0.00105457421566,0.00126137489864,0.00810153929247,-0.00374812593703,-0.00229963055116,-0.00192707931858,0.00149253731343,-0.00394088669951,0.000454752160073,0.000454752160073,-0.00346954510409,0.0,0.0061919504644
4-May-10,-0.0182106096595,-0.0121479348511,-0.0120546477364,-0.0263355906697,-0.0242206688079,-0.0104263206673,-0.00596125186289,-0.028684470821,-0.03,-0.03,-0.0153449387492,-0.00854700854701,-0.0123076923077
5-May-10,-0.0247311827957,-0.00901803607214,-0.0279284164859,-0.0540958268934,-0.0178903345725,-0.00554124717084,0.00337331334333,-0.0264765784114,-0.022961574508,-0.022961574508,-0.0100838135149,0.015850945495,-0.00623052959502
6-May-10,-0.0573318632856,-0.0303336703741,-0.0535564853556,-0.0392156862745,-0.0207002602318,-0.0304504787318,-0.0130743369443,-0.0271966527197,-0.0661870503597,-0.0661870503597,-0.00952506945363,0.00547495209417,-0.0261233019854
7-May-10,-0.00643274853801,-0.0110910986823,-0.00972590627763,-0.0144557823129,-0.00261706325241,-0.00874210781933,-0.00984102952309,-0.0268817204301,-0.020030816641,-0.020030816641,0.000400694537198,-0.00571739722298,0.00751072961373
10-May-10,0.058858151854,0.0329754601227,0.0452380952381,0.0629853321829,0.0461004359761,0.0294790135554,0.0282874617737,0.0298342541436,0.0723270440252,0.0723270440252,0.0259012016021,0.0188937568456,0.018814341498
11-May-10,0.0113952195664,-0.000742390497402,0.0156605922551,-0.0113636363636,-0.00879833294744,0.00277623542476,-0.00185873605948,-0.00536480686695,-0.0019550342131,-0.0019550342131,0.00533576262363,0.0233808116098,-0.00905923344948
12-May-10,0.0239076669415,0.00910104011887,-0.0109335576114,0.0353037766831,-0.0103947675777,0.0276854928018,0.00260707635009,0.0280474649407,0.0186092066601,0.0186092066601,0.0115210355987,0.015493697479,0.00632911392405
13-May-10,-0.000268384326355,-0.000368120743604,-0.00651927437642,0.000793021411578,0.0139265903458,0.0128540640394,-0.00222882615156,-0.00104931794334,-0.00336538461538,-0.00336538461538,-0.0135653954441,-0.00232738557021,0.00349406009783
14-May-10,-0.0268456375839,-0.0166635978641,-0.0205420827389,-0.0380348652932,-0.0171109300431,-0.00577551485675,-0.0078183172003,-0.0325630252101,-0.040520984081,-0.040520984081,-0.0169953295278,-0.018921721099,-0.00487465181058
17-May-10,-0.00220689655172,-0.00571107574197,-0.00932129332945,-0.0181219110379,-0.00153955471341,-0.00336314301001,0.000375234521576,-0.00325732899023,-0.0120663650075,-0.0120663650075,0.0117460736439,-0.0126816380449,-0.00139958012596
18-May-10,0.00525297207631,0.00122410546139,0.00147015583652,-0.00755033557047,-0.00249080773336,0.00299102691924,0.00150037509377,0.0141612200436,0.000508905852417,0.000508905852417,-0.00456561440125,-0.001070377308,0.0031534688157
19-May-10,-0.02200220022,-0.0151415404872,-0.0182031708749,-0.0355029585799,-0.019104240983,-0.0125401437529,-0.00786516853933,-0.0204081632653,-0.0345879959308,-0.0345879959308,-0.00838684313982,-0.0214304848647,-0.00698567935732
20-May-10,-0.0359955005624,-0.0252100840336,-0.0305023923445,-0.0385626643295,-0.0295377404235,-0.0269474988385,-0.0181200453001,-0.047149122807,-0.0563751317176,-0.0563751317176,-0.0188978459099,-0.0468108404051,-0.01442138586
21-May-10,-0.00933488914819,-0.015184169279,-0.00894509561999,-0.0200546946217,-0.0150726568681,-0.0159955435302,-0.0173010380623,0.00460299194476,-0.0201005025126,-0.0201005025126,0.00188577586207,-0.00775416427341,-0.0128479657388
