# Date,aapl,dia,dis,f,googl,ibm,ko,nyt,sso,ssys,tm,tri,vz
21-Mar-13,64.0,144.0,56.0,13.0,406.0,212.0,40.0,10.0,35.0,71.0,103.0,32.0,48.0
22-Mar-13,65.0,144.0,56.0,13.0,406.0,212.0,40.0,10.0,35.0,74.0,103.0,32.0,48.0
25-Mar-13,66.0,144.0,56.0,13.0,406.0,211.0,40.0,9.0,36.0,74.0,103.0,32.0,49.0
26-Mar-13,66.0,144.0,56.0,13.0,406.0,212.0,40.0,9.0,36.0,73.0,103.0,32.0,49.0
27-Mar-13,64.0,144.0,56.0,13.0,402.0,211.0,40.0,9.0,36.0,72.0,102.0,32.0,49.0
28-Mar-13,63.0,145.0,56.0,13.0,400.0,211.0,40.0,9.0,36.0,74.0,102.0,32.0,49.0
1-Apr-13,62.0,145.0,56.0,12.0,399.0,212.0,40.0,9.0,36.0,74.0,101.0,32.0,49.0
2-Apr-13,61.0,146.0,57.0,13.0,404.0,213.0,40.0,9.0,36.0,73.0,99.0,32.0,49.0
3-Apr-13,61.0,145.0,57.0,12.0,404.0,213.0,40.0,9.0,36.0,71.0,101.0,32.0,49.0
4-Apr-13,61.0,145.0,57.0,12.0,399.0,211.0,40.0,9.0,36.0,70.0,105.0,31.0,49.0
5-Apr-13,60.0,144.0,57.0,12.0,391.0,208.0,40.0,9.0,35.0,69.0,105.0,31.0,49.0
8-Apr-13,60.0,145.0,58.0,12.0,388.0,208.0,40.0,9.0,36.0,68.0,108.0,31.0,49.0
9-Apr-13,60.0,146.0,58.0,12.0,389.0,209.0,40.0,9.0,36.0,71.0,107.0,32.0,49.0
10-Apr-13,61.0,147.0,59.0,12.0,393.0,211.0,40.0,9.0,37.0,75.0,108.0,32.0,49.0
11-Apr-13,62.0,148.0,60.0,13.0,395.0,212.0,41.0,9.0,37.0,78.0,112.0,32.0,50.0
12-Apr-13,61.0,148.0,60.0,13.0,395.0,210.0,40.0,9.0,37.0,77.0,113.0,32.0,50.0
15-Apr-13,60.0,146.0,59.0,13.0,393.0,210.0,40.0,9.0,36.0,75.0,111.0,32.0,50.0
16-Apr-13,60.0,147.0,59.0,13.0,395.0,211.0,41.0,9.0,36.0,75.0,112.0,32.0,50.0
17-Apr-13,58.0,146.0,60.0,12.0,392.0,210.0,42.0,9.0,35.0,73.0,112.0,32.0,49.0
18-Apr-13,56.0,145.0,60.0,12.0,387.0,208.0,42.0,8.0,35.0,72.0,110.0,32.0,51.0
19-Apr-13,55.0,144.0,60.0,12.0,392.0,193.0,42.0,9.0,35.0,70.0,111.0,32.0,51.0
22-Apr-13,56.0,145.0,61.0,12.0,397.0,189.0,42.0,8.0,36.0,70.0,111.0,32.0,52.0
23-Apr-13,57.0,146.0,62.0,13.0,403.0,190.0,42.0,9.0,36.0,73.0,112.0,32.0,52.0
24-Apr-13,57.0,146.0,62.0,13.0,406.0,191.0,42.0,8.0,37.0,76.0,113.0,32.0,51.0
25-Apr-13,58.0,146.0,61.0,13.0,406.0,193.0,42.0,9.0,37.0,76.0,115.0,33.0,52.0
26-Apr-13,59.0,146.0,61.0,13.0,402.0,194.0,42.0,9.0,37.0,75.0,115.0,33.0,53.0
29-Apr-13,60.0,147.0,62.0,13.0,406.0,197.0,42.0,8.0,37.0,77.0,116.0,33.0,53.0
30-Apr-13,62.0,147.0,62.0,13.0,411.0,200.0,42.0,8.0,37.0,81.0,116.0,33.0,53.0
1-May-13,62.0,147.0,63.0,13.0,411.0,200.0,42.0,8.0,37.0,81.0,114.0,33.0,53.0
2-May-13,63.0,147.0,63.0,13.0,413.0,201.0,41.0,8.0,37.0,81.0,113.0,33.0,52.0
3-May-13,64.0,149.0,64.0,13.0,421.0,204.0,42.0,9.0,38.0,83.0,115.0,33.0,52.0
6-May-13,65.0,149.0,65.0,13.0,427.0,203.0,42.0,9.0,38.0,84.0,115.0,34.0,52.0
7-May-13,65.0,149.0,65.0,14.0,429.0,202.0,42.0,9.0,39.0,82.0,116.0,34.0,52.0
8-May-13,65.0,150.0,65.0,14.0,432.0,203.0,42.0,9.0,39.0,83.0,118.0,34.0,52.0
9-May-13,65.0,150.0,66.0,14.0,436.0,203.0,42.0,9.0,39.0,82.0,117.0,34.0,52.0
10-May-13,65.0,150.0,66.0,14.0,438.0,203.0,42.0,9.0,39.0,83.0,120.0,34.0,52.0
13-May-13,64.0,150.0,67.0,14.0,439.0,203.0,42.0,9.0,39.0,84.0,124.0,34.0,52.0
14-May-13,64.0,151.0,67.0,14.0,441.0,202.0,42.0,9.0,40.0,89.0,123.0,34.0,52.0
15-May-13,61.0,152.0,67.0,14.0,453.0,202.0,42.0,9.0,40.0,90.0,126.0,34.0,53.0
16-May-13,61.0,152.0,67.0,14.0,456.0,204.0,43.0,9.0,40.0,87.0,125.0,34.0,53.0
17-May-13,62.0,152.0,66.0,14.0,454.0,207.0,42.0,9.0,41.0,87.0,126.0,34.0,53.0
20-May-13,62.0,153.0,66.0,15.0,455.0,208.0,42.0,9.0,41.0,89.0,128.0,34.0,53.0
21-May-13,62.0,153.0,66.0,15.0,453.0,208.0,42.0,10.0,41.0,91.0,129.0,34.0,52.0
22-May-13,63.0,153.0,65.0,15.0,448.0,207.0,42.0,10.0,41.0,86.0,129.0,35.0,51.0
23-May-13,62.0,152.0,64.0,14.0,440.0,206.0,41.0,9.0,40.0,84.0,123.0,34.0,51.0
24-May-13,63.0,152.0,65.0,14.0,437.0,205.0,41.0,10.0,40.0,85.0,120.0,35.0,51.0
28-May-13,63.0,154.0,66.0,15.0,442.0,207.0,42.0,10.0,41.0,87.0,123.0,35.0,51.0
29-May-13,63.0,152.0,66.0,15.0,436.0,207.0,41.0,10.0,40.0,87.0,119.0,34.0,49.0
30-May-13,64.0,153.0,65.0,15.0,436.0,208.0,41.0,10.0,40.0,88.0,120.0,34.0,49.0
31-May-13,64.0,152.0,63.0,15.0,435.0,209.0,40.0,10.0,40.0,86.0,118.0,33.0,48.0
3-Jun-13,64.0,151.0,63.0,15.0,432.0,208.0,40.0,10.0,39.0,79.0,115.0,33.0,48.0
4-Jun-13,64.0,151.0,64.0,15.0,431.0,207.0,41.0,10.0,39.0,78.0,118.0,33.0,48.0
5-Jun-13,63.0,150.0,63.0,15.0,431.0,204.0,41.0,10.0,39.0,76.0,115.0,33.0,48.0
6-Jun-13,63.0,149.0,62.0,15.0,430.0,203.0,40.0,10.0,38.0,78.0,113.0,33.0,49.0
7-Jun-13,62.0,151.0,64.0,15.0,437.0,205.0,41.0,10.0,39.0,79.0,115.0,33.0,50.0
10-Jun-13,63.0,152.0,64.0,15.0,443.0,205.0,41.0,10.0,40.0,81.0,121.0,33.0,50.0
11-Jun-13,62.0,151.0,63.0,15.0,441.0,203.0,40.0,10.0,39.0,82.0,120.0,33.0,50.0
12-Jun-13,62.0,151.0,63.0,15.0,439.0,202.0,40.0,10.0,39.0,82.0,119.0,33.0,50.0
13-Jun-13,61.0,150.0,63.0,15.0,436.0,202.0,40.0,10.0,39.0,82.0,120.0,32.0,50.0
14-Jun-13,61.0,151.0,63.0,15.0,439.0,203.0,40.0,10.0,39.0,84.0,118.0,33.0,50.0
17-Jun-13,61.0,151.0,64.0,15.0,442.0,203.0,40.0,10.0,40.0,86.0,120.0,33.0,51.0
18-Jun-13,61.0,152.0,64.0,15.0,447.0,204.0,40.0,10.0,40.0,86.0,122.0,33.0,51.0
19-Jun-13,61.0,152.0,64.0,15.0,451.0,203.0,40.0,10.0,40.0,85.0,121.0,33.0,50.0
20-Jun-13,59.0,148.0,62.0,15.0,445.0,199.0,39.0,10.0,38.0,85.0,117.0,32.0,49.0
21-Jun-13,59.0,147.0,62.0,14.0,441.0,196.0,39.0,10.0,37.0,84.0,119.0,32.0,49.0
24-Jun-13,57.0,146.0,62.0,14.0,435.0,193.0,39.0,10.0,36.0,80.0,116.0,31.0,49.0
25-Jun-13,57.0,147.0,62.0,14.0,436.0,194.0,39.0,10.0,37.0,80.0,117.0,31.0,50.0
26-Jun-13,57.0,148.0,63.0,15.0,437.0,195.0,40.0,10.0,38.0,81.0,117.0,32.0,50.0
27-Jun-13,56.0,149.0,63.0,15.0,440.0,195.0,40.0,10.0,38.0,83.0,121.0,32.0,51.0
28-Jun-13,56.0,149.0,63.0,15.0,439.0,190.0,40.0,10.0,38.0,83.0,121.0,32.0,50.0
1-Jul-13,58.0,149.0,64.0,15.0,444.0,192.0,40.0,11.0,38.0,84.0,122.0,32.0,50.0
2-Jul-13,59.0,149.0,63.0,15.0,443.0,191.0,40.0,11.0,38.0,85.0,124.0,32.0,50.0
3-Jul-13,60.0,149.0,63.0,16.0,442.0,192.0,40.0,11.0,38.0,84.0,123.0,32.0,50.0
5-Jul-13,59.0,150.0,63.0,16.0,446.0,194.0,40.0,12.0,39.0,88.0,125.0,32.0,51.0
8-Jul-13,59.0,151.0,64.0,16.0,451.0,195.0,40.0,12.0,40.0,92.0,124.0,32.0,51.0
9-Jul-13,59.0,152.0,65.0,16.0,453.0,191.0,40.0,12.0,40.0,89.0,126.0,33.0,51.0
10-Jul-13,60.0,152.0,64.0,16.0,453.0,192.0,40.0,12.0,40.0,90.0,126.0,33.0,50.0
11-Jul-13,60.0,154.0,66.0,16.0,458.0,193.0,40.0,12.0,41.0,93.0,128.0,33.0,51.0
12-Jul-13,60.0,154.0,66.0,17.0,460.0,192.0,40.0,12.0,41.0,92.0,129.0,33.0,50.0
15-Jul-13,61.0,154.0,66.0,17.0,462.0,193.0,41.0,12.0,42.0,93.0,129.0,34.0,49.0
16-Jul-13,61.0,154.0,65.0,16.0,461.0,193.0,40.0,12.0,41.0,92.0,128.0,34.0,50.0
17-Jul-13,61.0,154.0,65.0,16.0,460.0,194.0,40.0,12.0,42.0,90.0,130.0,34.0,50.0
18-Jul-13,61.0,155.0,65.0,16.0,457.0,198.0,40.0,12.0,42.0,90.0,130.0,34.0,49.0
19-Jul-13,61.0,154.0,65.0,16.0,445.0,195.0,40.0,12.0,42.0,89.0,130.0,34.0,50.0
22-Jul-13,61.0,155.0,64.0,16.0,453.0,194.0,40.0,12.0,42.0,90.0,130.0,34.0,50.0
23-Jul-13,60.0,155.0,64.0,17.0,453.0,194.0,40.0,12.0,42.0,89.0,129.0,34.0,50.0
24-Jul-13,62.0,155.0,64.0,17.0,453.0,196.0,40.0,11.0,42.0,87.0,128.0,35.0,50.0
25-Jul-13,62.0,154.0,64.0,17.0,446.0,196.0,40.0,11.0,42.0,87.0,127.0,35.0,50.0
26-Jul-13,62.0,154.0,64.0,16.0,443.0,196.0,40.0,11.0,42.0,88.0,124.0,35.0,50.0
29-Jul-13,63.0,154.0,64.0,17.0,443.0,196.0,40.0,11.0,42.0,90.0,120.0,35.0,51.0
30-Jul-13,64.0,155.0,64.0,17.0,444.0,196.0,40.0,11.0,42.0,90.0,122.0,34.0,51.0
31-Jul-13,64.0,155.0,64.0,16.0,445.0,195.0,40.0,12.0,42.0,88.0,121.0,34.0,49.0
1-Aug-13,65.0,155.0,65.0,17.0,450.0,196.0,40.0,12.0,43.0,90.0,126.0,34.0,49.0
2-Aug-13,65.0,155.0,66.0,17.0,452.0,194.0,40.0,11.0,43.0,90.0,132.0,34.0,50.0
5-Aug-13,66.0,155.0,66.0,17.0,452.0,195.0,40.0,11.0,43.0,90.0,129.0,34.0,50.0
6-Aug-13,66.0,155.0,66.0,17.0,451.0,191.0,40.0,12.0,43.0,88.0,129.0,34.0,50.0
7-Aug-13,66.0,154.0,65.0,16.0,447.0,189.0,40.0,12.0,42.0,85.0,128.0,34.0,49.0
8-Aug-13,65.0,154.0,65.0,16.0,446.0,188.0,40.0,12.0,42.0,93.0,127.0,34.0,49.0
9-Aug-13,65.0,154.0,65.0,17.0,446.0,188.0,40.0,11.0,42.0,96.0,128.0,34.0,49.0
12-Aug-13,66.0,153.0,64.0,17.0,443.0,188.0,39.0,11.0,42.0,98.0,128.0,34.0,49.0
13-Aug-13,68.0,154.0,63.0,17.0,442.0,188.0,39.0,12.0,42.0,102.0,129.0,35.0,49.0
14-Aug-13,71.0,153.0,63.0,16.0,437.0,188.0,39.0,12.0,42.0,101.0,129.0,34.0,48.0
15-Aug-13,70.0,151.0,62.0,16.0,431.0,186.0,39.0,11.0,41.0,97.0,128.0,34.0,48.0
16-Aug-13,71.0,150.0,62.0,16.0,430.0,185.0,38.0,11.0,41.0,98.0,128.0,34.0,47.0
19-Aug-13,72.0,150.0,62.0,16.0,432.0,185.0,38.0,11.0,40.0,103.0,128.0,34.0,47.0
20-Aug-13,72.0,149.0,61.0,16.0,434.0,184.0,38.0,11.0,40.0,105.0,126.0,34.0,47.0
21-Aug-13,71.0,149.0,61.0,16.0,435.0,185.0,38.0,11.0,40.0,104.0,123.0,33.0,47.0
22-Aug-13,71.0,149.0,61.0,16.0,436.0,185.0,38.0,11.0,40.0,105.0,124.0,33.0,47.0
23-Aug-13,71.0,149.0,61.0,16.0,437.0,185.0,38.0,11.0,41.0,106.0,127.0,33.0,47.0
26-Aug-13,71.0,149.0,61.0,16.0,435.0,185.0,38.0,11.0,41.0,110.0,125.0,33.0,47.0
27-Aug-13,70.0,147.0,60.0,16.0,428.0,183.0,38.0,11.0,39.0,106.0,124.0,33.0,46.0
28-Aug-13,69.0,147.0,60.0,15.0,425.0,182.0,38.0,11.0,39.0,105.0,123.0,33.0,46.0
29-Aug-13,70.0,148.0,60.0,16.0,427.0,182.0,38.0,11.0,40.0,107.0,124.0,33.0,48.0
30-Aug-13,69.0,148.0,60.0,16.0,426.0,182.0,38.0,11.0,39.0,108.0,121.0,33.0,47.0
3-Sep-13,70.0,148.0,61.0,16.0,429.0,183.0,38.0,11.0,40.0,110.0,124.0,33.0,45.0
4-Sep-13,71.0,148.0,60.0,16.0,433.0,183.0,38.0,11.0,40.0,107.0,125.0,33.0,46.0
5-Sep-13,71.0,149.0,61.0,17.0,438.0,183.0,38.0,11.0,40.0,108.0,125.0,33.0,46.0
6-Sep-13,70.0,149.0,61.0,17.0,440.0,183.0,38.0,11.0,40.0,106.0,125.0,34.0,46.0
9-Sep-13,72.0,150.0,61.0,17.0,443.0,184.0,38.0,11.0,41.0,105.0,126.0,33.0,46.0
10-Sep-13,71.0,151.0,62.0,17.0,444.0,186.0,38.0,11.0,42.0,103.0,127.0,34.0,46.0
11-Sep-13,66.0,152.0,63.0,17.0,446.0,188.0,38.0,11.0,42.0,103.0,127.0,34.0,46.0
12-Sep-13,67.0,153.0,64.0,17.0,447.0,190.0,38.0,11.0,42.0,100.0,126.0,34.0,46.0
13-Sep-13,66.0,153.0,66.0,17.0,445.0,191.0,38.0,11.0,42.0,93.0,126.0,34.0,47.0
16-Sep-13,65.0,155.0,67.0,17.0,446.0,193.0,38.0,11.0,43.0,94.0,127.0,34.0,48.0
17-Sep-13,64.0,155.0,66.0,17.0,443.0,192.0,38.0,11.0,43.0,95.0,126.0,34.0,48.0
18-Sep-13,66.0,155.0,66.0,17.0,447.0,193.0,39.0,11.0,43.0,97.0,129.0,35.0,48.0
19-Sep-13,67.0,156.0,66.0,17.0,451.0,193.0,39.0,11.0,44.0,98.0,130.0,35.0,48.0
20-Sep-13,67.0,155.0,65.0,17.0,450.0,192.0,39.0,11.0,44.0,99.0,129.0,34.0,48.0
23-Sep-13,70.0,153.0,64.0,17.0,446.0,190.0,38.0,11.0,43.0,99.0,129.0,35.0,47.0
24-Sep-13,70.0,153.0,64.0,17.0,443.0,190.0,38.0,11.0,43.0,99.0,130.0,35.0,47.0
25-Sep-13,69.0,152.0,64.0,17.0,441.0,189.0,38.0,11.0,42.0,101.0,129.0,35.0,47.0
26-Sep-13,69.0,152.0,64.0,17.0,439.0,190.0,38.0,11.0,43.0,103.0,131.0,35.0,47.0
27-Sep-13,69.0,152.0,65.0,17.0,437.0,187.0,38.0,12.0,42.0,102.0,130.0,35.0,47.0
30-Sep-13,68.0,150.0,64.0,16.0,437.0,185.0,38.0,12.0,42.0,100.0,127.0,35.0,46.0
1-Oct-13,69.0,151.0,64.0,17.0,442.0,185.0,37.0,12.0,42.0,102.0,127.0,35.0,46.0
2-Oct-13,69.0,150.0,64.0,17.0,442.0,185.0,37.0,12.0,42.0,103.0,127.0,34.0,46.0
3-Oct-13,69.0,150.0,64.0,17.0,441.0,184.0,37.0,12.0,42.0,101.0,127.0,34.0,46.0
4-Oct-13,68.0,150.0,64.0,17.0,437.0,184.0,37.0,12.0,42.0,100.0,127.0,34.0,46.0
7-Oct-13,69.0,149.0,64.0,16.0,434.0,182.0,37.0,12.0,42.0,97.0,125.0,34.0,47.0
8-Oct-13,69.0,148.0,64.0,16.0,430.0,180.0,37.0,12.0,41.0,95.0,124.0,34.0,46.0
9-Oct-13,69.0,147.0,63.0,16.0,427.0,180.0,37.0,12.0,41.0,93.0,127.0,33.0,46.0
10-Oct-13,70.0,150.0,65.0,16.0,433.0,183.0,37.0,12.0,42.0,97.0,130.0,34.0,46.0
11-Oct-13,69.0,151.0,65.0,17.0,435.0,185.0,37.0,12.0,42.0,100.0,130.0,34.0,46.0
14-Oct-13,70.0,151.0,66.0,17.0,435.0,185.0,37.0,12.0,43.0,103.0,130.0,34.0,46.0
15-Oct-13,71.0,152.0,66.0,17.0,440.0,185.0,37.0,12.0,43.0,105.0,129.0,34.0,46.0
16-Oct-13,71.0,152.0,66.0,17.0,446.0,185.0,38.0,12.0,43.0,108.0,129.0,34.0,46.0
17-Oct-13,71.0,152.0,66.0,17.0,446.0,174.0,38.0,12.0,44.0,109.0,129.0,34.0,48.0
18-Oct-13,72.0,153.0,66.0,17.0,497.0,174.0,38.0,13.0,45.0,110.0,129.0,35.0,49.0
21-Oct-13,73.0,153.0,67.0,17.0,504.0,173.0,38.0,13.0,45.0,111.0,129.0,35.0,50.0
22-Oct-13,74.0,154.0,68.0,17.0,503.0,174.0,38.0,13.0,45.0,109.0,131.0,35.0,50.0
23-Oct-13,74.0,153.0,68.0,17.0,508.0,175.0,39.0,13.0,45.0,107.0,129.0,35.0,51.0
24-Oct-13,75.0,154.0,68.0,17.0,515.0,177.0,39.0,13.0,45.0,108.0,129.0,35.0,50.0
25-Oct-13,75.0,155.0,69.0,17.0,510.0,177.0,38.0,13.0,46.0,109.0,128.0,35.0,50.0
28-Oct-13,75.0,155.0,69.0,17.0,508.0,177.0,39.0,13.0,46.0,107.0,128.0,35.0,50.0
29-Oct-13,75.0,156.0,69.0,17.0,513.0,179.0,39.0,13.0,46.0,107.0,128.0,36.0,50.0
30-Oct-13,74.0,156.0,68.0,17.0,516.0,180.0,39.0,13.0,46.0,111.0,130.0,37.0,50.0
31-Oct-13,74.0,155.0,68.0,17.0,516.0,179.0,39.0,13.0,46.0,112.0,129.0,37.0,50.0
1-Nov-13,74.0,155.0,68.0,17.0,515.0,179.0,39.0,13.0,46.0,115.0,129.0,37.0,50.0
4-Nov-13,74.0,156.0,69.0,16.0,514.0,180.0,39.0,13.0,46.0,116.0,129.0,38.0,50.0
5-Nov-13,75.0,155.0,68.0,16.0,511.0,178.0,39.0,13.0,46.0,117.0,128.0,37.0,50.0
6-Nov-13,74.0,156.0,69.0,17.0,511.0,178.0,39.0,13.0,46.0,116.0,129.0,38.0,50.0
7-Nov-13,73.0,156.0,68.0,16.0,508.0,180.0,39.0,13.0,46.0,119.0,126.0,38.0,50.0
8-Nov-13,73.0,156.0,67.0,16.0,506.0,179.0,39.0,13.0,46.0,118.0,126.0,38.0,50.0
11-Nov-13,74.0,157.0,68.0,16.0,506.0,181.0,39.0,13.0,46.0,123.0,126.0,38.0,50.0
12-Nov-13,74.0,157.0,67.0,16.0,505.0,182.0,39.0,13.0,46.0,124.0,126.0,38.0,50.0
13-Nov-13,74.0,157.0,68.0,16.0,510.0,182.0,39.0,13.0,46.0,124.0,126.0,38.0,49.0
14-Nov-13,75.0,158.0,69.0,17.0,517.0,181.0,40.0,13.0,47.0,125.0,127.0,38.0,50.0
15-Nov-13,75.0,158.0,69.0,17.0,517.0,182.0,40.0,13.0,48.0,125.0,127.0,38.0,50.0
18-Nov-13,74.0,159.0,69.0,17.0,518.0,184.0,40.0,13.0,48.0,128.0,127.0,38.0,50.0
19-Nov-13,74.0,159.0,69.0,16.0,514.0,185.0,40.0,13.0,47.0,122.0,126.0,37.0,50.0
20-Nov-13,73.0,159.0,69.0,16.0,513.0,185.0,40.0,13.0,47.0,115.0,126.0,38.0,50.0
21-Nov-13,74.0,159.0,69.0,17.0,516.0,184.0,40.0,13.0,48.0,115.0,125.0,38.0,50.0
22-Nov-13,74.0,160.0,70.0,17.0,516.0,182.0,40.0,13.0,48.0,117.0,126.0,38.0,50.0
25-Nov-13,74.0,160.0,70.0,17.0,521.0,179.0,40.0,13.0,48.0,117.0,126.0,37.0,50.0
26-Nov-13,75.0,160.0,70.0,16.0,526.0,178.0,40.0,13.0,48.0,117.0,125.0,37.0,50.0
27-Nov-13,77.0,160.0,70.0,16.0,532.0,178.0,40.0,13.0,48.0,118.0,125.0,37.0,49.0
29-Nov-13,78.0,161.0,70.0,17.0,531.0,179.0,40.0,13.0,48.0,118.0,125.0,37.0,49.0
2-Dec-13,79.0,160.0,70.0,17.0,529.0,178.0,40.0,14.0,48.0,118.0,124.0,37.0,49.0
3-Dec-13,80.0,159.0,69.0,16.0,527.0,176.0,40.0,13.0,48.0,121.0,123.0,37.0,49.0
4-Dec-13,80.0,158.0,69.0,16.0,528.0,175.0,40.0,13.0,47.0,122.0,122.0,36.0,49.0
5-Dec-13,81.0,158.0,70.0,16.0,528.0,176.0,40.0,13.0,47.0,121.0,121.0,36.0,48.0
6-Dec-13,80.0,159.0,71.0,16.0,534.0,177.0,40.0,13.0,48.0,119.0,122.0,36.0,49.0
9-Dec-13,80.0,160.0,71.0,16.0,537.0,177.0,40.0,13.0,49.0,117.0,122.0,37.0,49.0
10-Dec-13,80.0,159.0,71.0,16.0,541.0,176.0,40.0,13.0,48.0,120.0,121.0,37.0,49.0
11-Dec-13,80.0,159.0,71.0,16.0,541.0,176.0,40.0,13.0,48.0,121.0,120.0,36.0,48.0
12-Dec-13,80.0,157.0,69.0,16.0,538.0,174.0,39.0,13.0,47.0,119.0,120.0,36.0,48.0
13-Dec-13,79.0,157.0,69.0,16.0,534.0,173.0,39.0,13.0,47.0,120.0,119.0,36.0,47.0
16-Dec-13,79.0,158.0,70.0,16.0,534.0,175.0,39.0,13.0,47.0,119.0,118.0,37.0,48.0
17-Dec-13,79.0,158.0,70.0,16.0,537.0,176.0,39.0,14.0,47.0,117.0,118.0,36.0,47.0
18-Dec-13,78.0,160.0,71.0,15.0,538.0,177.0,39.0,14.0,48.0,118.0,120.0,36.0,48.0
19-Dec-13,78.0,161.0,72.0,15.0,542.0,179.0,39.0,14.0,48.0,121.0,118.0,37.0,48.0
20-Dec-13,78.0,161.0,72.0,15.0,547.0,180.0,40.0,14.0,49.0,124.0,118.0,37.0,48.0
23-Dec-13,81.0,162.0,73.0,15.0,556.0,181.0,40.0,14.0,50.0,129.0,119.0,37.0,48.0
24-Dec-13,81.0,162.0,73.0,15.0,556.0,182.0,40.0,15.0,50.0,128.0,118.0,38.0,48.0
26-Dec-13,80.0,164.0,74.0,15.0,557.0,184.0,40.0,15.0,50.0,129.0,121.0,38.0,49.0
27-Dec-13,80.0,164.0,74.0,15.0,559.0,185.0,40.0,15.0,50.0,130.0,122.0,38.0,49.0
30-Dec-13,79.0,164.0,75.0,15.0,557.0,185.0,40.0,15.0,50.0,130.0,122.0,37.0,49.0
31-Dec-13,79.0,165.0,76.0,15.0,558.0,187.0,41.0,15.0,51.0,132.0,121.0,37.0,49.0
2-Jan-14,79.0,164.0,76.0,15.0,557.0,186.0,40.0,15.0,50.0,133.0,120.0,37.0,49.0
3-Jan-14,78.0,164.0,76.0,15.0,555.0,186.0,40.0,15.0,50.0,135.0,120.0,37.0,48.0
6-Jan-14,77.0,164.0,76.0,15.0,557.0,186.0,40.0,15.0,50.0,132.0,120.0,37.0,48.0
7-Jan-14,77.0,164.0,76.0,15.0,566.0,188.0,40.0,15.0,50.0,130.0,120.0,37.0,49.0
8-Jan-14,77.0,164.0,75.0,15.0,571.0,188.0,40.0,15.0,50.0,132.0,119.0,37.0,48.0
9-Jan-14,77.0,164.0,75.0,15.0,568.0,188.0,39.0,15.0,50.0,134.0,120.0,37.0,47.0
10-Jan-14,76.0,164.0,75.0,16.0,566.0,187.0,40.0,15.0,50.0,133.0,120.0,37.0,47.0
13-Jan-14,76.0,163.0,74.0,16.0,564.0,185.0,39.0,14.0,50.0,132.0,119.0,37.0,47.0
14-Jan-14,77.0,163.0,74.0,16.0,571.0,185.0,39.0,14.0,50.0,120.0,119.0,37.0,46.0
15-Jan-14,79.0,164.0,74.0,16.0,575.0,186.0,39.0,15.0,51.0,121.0,119.0,37.0,47.0
16-Jan-14,79.0,164.0,74.0,16.0,576.0,188.0,39.0,15.0,50.0,123.0,119.0,37.0,48.0
17-Jan-14,78.0,164.0,74.0,16.0,577.0,189.0,39.0,15.0,50.0,122.0,119.0,37.0,48.0
21-Jan-14,77.0,164.0,74.0,16.0,580.0,188.0,39.0,15.0,50.0,122.0,120.0,37.0,48.0
22-Jan-14,78.0,163.0,74.0,16.0,582.0,181.0,39.0,15.0,51.0,124.0,121.0,37.0,47.0
23-Jan-14,78.0,161.0,74.0,16.0,580.0,182.0,39.0,15.0,50.0,125.0,119.0,37.0,47.0
24-Jan-14,78.0,159.0,73.0,16.0,569.0,180.0,39.0,14.0,48.0,122.0,118.0,36.0,47.0
27-Jan-14,78.0,158.0,72.0,15.0,555.0,178.0,38.0,14.0,47.0,117.0,117.0,36.0,47.0
28-Jan-14,72.0,158.0,72.0,15.0,559.0,177.0,38.0,14.0,47.0,119.0,117.0,36.0,47.0
29-Jan-14,71.0,157.0,71.0,15.0,556.0,176.0,38.0,14.0,47.0,119.0,117.0,35.0,47.0
30-Jan-14,71.0,158.0,72.0,15.0,570.0,177.0,38.0,14.0,48.0,121.0,117.0,36.0,47.0
31-Jan-14,71.0,156.0,72.0,15.0,586.0,176.0,37.0,14.0,47.0,120.0,114.0,35.0,47.0
3-Feb-14,71.0,155.0,71.0,14.0,578.0,174.0,37.0,13.0,46.0,116.0,113.0,35.0,47.0
4-Feb-14,72.0,153.0,70.0,14.0,571.0,173.0,37.0,13.0,45.0,116.0,111.0,35.0,46.0
5-Feb-14,72.0,153.0,71.0,14.0,571.0,173.0,37.0,13.0,45.0,109.0,115.0,35.0,46.0
6-Feb-14,73.0,155.0,75.0,14.0,577.0,174.0,38.0,14.0,46.0,111.0,115.0,35.0,46.0
7-Feb-14,74.0,157.0,75.0,14.0,586.0,176.0,38.0,14.0,47.0,112.0,116.0,36.0,46.0
10-Feb-14,74.0,157.0,76.0,14.0,587.0,177.0,38.0,14.0,48.0,112.0,117.0,36.0,46.0
11-Feb-14,76.0,158.0,77.0,14.0,592.0,178.0,38.0,14.0,49.0,112.0,117.0,36.0,47.0
12-Feb-14,76.0,159.0,77.0,15.0,593.0,180.0,38.0,14.0,49.0,113.0,117.0,34.0,47.0
13-Feb-14,77.0,159.0,77.0,14.0,595.0,180.0,38.0,14.0,49.0,116.0,115.0,34.0,47.0
14-Feb-14,77.0,160.0,78.0,15.0,600.0,182.0,38.0,14.0,50.0,122.0,115.0,34.0,46.0
18-Feb-14,78.0,161.0,79.0,15.0,603.0,183.0,37.0,14.0,50.0,126.0,116.0,34.0,46.0
19-Feb-14,77.0,161.0,79.0,15.0,602.0,183.0,37.0,14.0,50.0,126.0,115.0,34.0,46.0
20-Feb-14,76.0,160.0,79.0,15.0,602.0,183.0,37.0,14.0,50.0,126.0,115.0,34.0,47.0
21-Feb-14,75.0,161.0,79.0,15.0,603.0,183.0,37.0,14.0,50.0,127.0,116.0,34.0,47.0
