Date,Day,Month,Year,Average,Volume
1-Nov-11,1,11,11,56.66,132946877
1-Nov-10,1,11,10,43.36,105972251
14-Jun-10,14,6,10,36.55,150740100
19-Apr-11,19,4,11,47.88,104844243
19-Apr-10,19,4,10,35.13,141730491
19-Apr-13,19,4,13,55.83,152318201
19-Apr-12,19,4,12,84.89,208678365
30-Sep-10,30,9,10,40.86,168347452
5-May-11,5,5,11,49.72,84065352
11-Oct-11,11,10,11,56.7,151420465
23-Apr-14,23,4,14,75.33,98735259
16-Sep-14,16,9,14,100.2,66908133
9-Feb-12,9,2,12,69.69,221053602
16-Sep-11,16,9,11,56.84,174622161
16-Sep-10,16,9,10,39.03,163025387
16-Sep-13,16,9,13,65.0,137137665
22-May-14,22,5,14,86.71,50218945
14-Jun-11,14,6,11,47.32,83641901
3-Dec-12,3,12,12,84.28,91069097
3-Dec-13,3,12,13,80.31,112741734
3-Dec-10,3,12,10,45.34,85592283
31-May-11,31,5,11,49.2,104434134
21-Sep-12,21,9,12,100.25,142897076
10-Jul-13,10,7,13,60.12,70350819
28-Mar-11,28,3,11,50.3,77337407
30-Sep-11,30,9,11,54.95,137059223
13-Sep-12,13,9,12,97.17,149589629
30-Sep-13,30,9,13,68.22,65039408
31-Jan-14,31,1,14,71.1,116336444
31-Jan-13,31,1,13,65.24,79833215
30-Sep-14,30,9,14,100.91,55264139
31-Jan-11,31,1,11,48.2,94311602
16-Oct-12,16,10,12,91.66,137442816
2-Jan-14,2,1,14,79.21,58791957
14-Mar-12,14,3,12,83.49,354709747
14-Mar-11,14,3,11,50.52,109113690
18-Jan-12,18,1,12,61.14,69197758
13-Jun-11,13,6,11,46.69,82414108
14-Mar-14,14,3,14,75.26,59299492
12-Oct-12,12,10,12,90.0,115003665
20-Mar-12,20,3,12,85.51,204167033
20-Mar-13,20,3,13,64.88,77165158
20-Mar-14,20,3,14,75.67,52099537
31-Mar-10,31,3,10,33.63,107664557
7-Jun-13,7,6,13,62.66,101185686
7-Jun-12,7,6,12,82.03,94993164
8-Apr-14,8,4,14,74.77,60971883
8-Aug-13,8,8,13,65.96,63999838
8-Aug-14,8,8,14,94.28,41865193
8-Apr-13,8,4,13,60.75,75264742
13-Jul-11,13,7,11,51.17,97909518
8-Apr-11,8,4,11,48.18,94383317
25-May-12,25,5,12,80.4,82116552
25-May-10,25,5,10,34.59,262003357
25-May-11,25,5,11,47.91,73555433
1-Feb-10,1,2,10,27.66,187468421
16-Jun-11,16,6,11,46.39,127647338
1-Sep-10,1,9,10,35.55,174258805
18-Jan-13,18,1,13,71.33,118287267
24-Jul-12,24,7,12,86.3,141283044
14-Dec-09,14,12,9,27.94,123947124
8-Jan-14,8,1,14,77.38,64686685
8-Jan-13,8,1,13,75.27,114676751
19-Dec-12,19,12,12,75.61,112340424
19-Dec-13,19,12,13,78.1,80239369
5-Dec-11,5,12,11,56.19,89342127
5-Dec-12,5,12,12,79.13,261159353
5-Dec-13,5,12,13,81.5,111895315
2-Mar-11,2,3,11,50.17,150647189
2-Mar-10,2,3,10,29.91,141636152
30-May-12,30,5,12,81.96,132355209
17-Dec-12,17,12,12,73.18,189736022
17-Dec-13,17,12,13,79.41,57475649
17-Dec-10,17,12,10,45.87,96787068
3-May-10,3,5,10,37.89,113585031
20-Jul-11,20,7,11,55.9,235331712
19-Jan-10,19,1,10,30.21,182501620
14-Oct-14,14,10,14,99.56,63688562
7-Jun-10,7,6,10,36.39,221745538
14-Oct-11,14,10,11,59.86,143341730
14-Oct-10,14,10,10,43.1,108823925
14-Oct-13,14,10,13,70.46,65474542
9-Aug-12,9,8,12,88.5,55452586
21-Aug-14,21,8,14,100.55,33478198
12-Mar-14,12,3,14,76.45,50195460
6-Dec-13,6,12,13,80.43,86088352
6-Dec-12,6,12,12,76.72,294301791
5-Apr-11,5,4,11,48.36,120740809
5-Apr-10,5,4,10,33.81,171126319
5-Apr-13,5,4,13,60.44,95923478
21-Aug-13,21,8,13,71.94,83969305
1-Oct-12,1,10,12,95.14,135895921
1-Oct-13,1,10,13,69.07,88470655
1-Oct-10,1,10,10,40.59,112101444
9-Aug-10,9,8,10,37.32,75781356
19-Jan-11,19,1,11,49.02,283902199
18-Jan-11,18,1,11,47.89,470246700
1-Oct-14,1,10,14,99.79,51491286
19-Jan-12,19,1,12,61.28,65434453
4-Dec-09,4,12,9,27.97,206776668
3-Apr-12,3,4,12,89.69,208638360
20-Jan-11,20,1,11,47.77,191197293
13-Oct-10,13,10,10,42.94,157522589
30-Apr-13,30,4,13,62.68,172884362
13-Oct-11,13,10,11,58.02,106545775
16-Jul-10,16,7,10,35.95,259964376
16-Oct-14,16,10,14,96.23,72154523
16-Oct-13,16,10,13,71.56,62775013
13-Sep-13,13,9,13,66.81,74708438
13-Sep-10,13,9,10,38.1,97194965
13-Sep-11,13,9,11,54.76,110184487
12-Jul-11,12,7,11,50.48,112901691
20-Dec-10,20,12,10,45.9,96402194
13-Dec-11,13,12,11,55.87,84784203
17-Sep-10,17,9,10,39.45,158618691
30-Jun-11,30,6,11,47.83,80807391
3-Aug-11,3,8,11,55.59,183125796
5-Feb-13,5,2,13,64.42,143336536
2-Feb-12,2,2,12,65.08,46698547
3-Aug-12,3,8,12,87.82,86228604
28-Mar-12,28,3,12,88.13,163864869
26-Jul-11,26,7,11,57.42,119145026
26-Jul-10,26,7,10,37.04,105137452
26-Jul-13,26,7,13,62.56,50068753
28-Mar-13,28,3,13,63.78,110745586
28-Mar-14,28,3,14,76.72,50141063
17-Mar-14,17,3,14,75.37,49886074
15-Dec-09,15,12,9,27.89,104928453
17-Mar-10,17,3,10,32.1,112738997
17-Mar-11,17,3,11,47.92,164854977
8-Feb-12,8,2,12,67.63,101969280
8-Feb-13,8,2,13,67.71,158288984
25-Feb-10,25,2,10,28.54,166349071
1-Aug-14,1,8,14,95.62,48511286
1-Aug-13,1,8,13,65.09,51562322
1-Aug-12,1,8,12,87.22,96124742
1-Aug-11,1,8,11,56.66,153207957
19-Mar-10,19,3,10,31.91,139861148
6-May-11,6,5,11,49.74,70061285
13-Apr-10,13,4,10,34.58,76552525
26-Jul-12,26,7,12,82.33,101702580
12-Dec-11,12,12,11,55.96,75266366
12-Dec-13,12,12,13,80.31,65572318
12-Dec-12,12,12,12,77.54,121783130
27-Nov-12,27,11,12,83.75,133328454
27-Nov-13,27,11,13,77.2,90861841
8-Apr-10,8,4,10,34.29,143246621
25-Feb-11,25,2,11,49.52,95004483
24-Oct-12,24,10,12,88.41,139631772
8-Dec-11,8,12,11,56.0,94089051
12-Aug-11,12,8,11,53.89,132243405
27-Oct-14,27,10,14,105.03,34187701
27-Dec-10,27,12,10,46.23,62453699
1-Apr-11,1,4,11,49.66,104665400
1-Apr-13,1,4,13,62.22,97432489
26-May-10,26,5,10,35.36,212664144
1-Apr-14,1,4,14,77.07,50189685
23-Jun-14,23,6,14,91.09,43694391
4-Feb-14,4,2,14,72.39,94273543
23-Jun-10,23,6,10,38.86,192113733
4-Feb-13,4,2,13,64.07,119278754
4-Feb-10,4,2,10,27.81,189412762
4-Feb-11,4,2,11,49.3,80459575
24-Feb-11,24,2,11,48.95,124974514
6-Aug-12,6,8,12,88.57,75580008
20-May-10,20,5,10,34.28,320728737
26-Oct-11,26,10,11,57.07,114074982
14-Jan-14,14,1,14,77.47,83734371
22-Sep-10,22,9,10,40.75,146353774
16-Feb-10,16,2,10,28.95,135987761
14-Jan-13,14,1,13,71.8,183544396
16-Feb-12,16,2,12,70.9,236137405
14-Jan-11,14,1,11,49.55,77209748
17-Jul-14,17,7,14,93.99,57298243
11-May-11,11,5,11,49.69,84018683
12-Jan-10,12,1,10,29.75,148614774
8-Feb-10,8,2,10,27.92,119567119
17-Jul-13,17,7,13,61.44,49764064
17-Jul-12,17,7,12,86.87,73453037
18-Feb-14,18,2,14,78.17,65306248
5-Mar-13,5,3,13,61.02,159607042
18-Feb-10,18,2,10,28.9,105706111
18-Feb-11,18,2,11,50.65,204011724
18-Mar-10,18,3,10,32.01,85527113
5-Mar-14,5,3,14,75.97,50065519
20-Aug-14,20,8,14,100.51,52699192
20-Aug-13,20,8,13,72.22,89671743
20-Aug-12,20,8,12,93.94,153345689
15-Aug-12,15,8,12,90.14,64377278
6-May-10,6,5,10,34.2,321464892
27-Mar-14,27,3,14,76.93,55507676
6-May-13,6,5,13,65.46,124160162
6-May-14,6,5,14,85.54,93641373
27-Mar-13,27,3,13,64.86,82852294
27-Mar-12,27,3,12,87.25,151782141
18-Nov-14,18,11,14,114.75,44223978
24-Mar-10,24,3,10,32.67,149570232
10-Feb-14,10,2,14,74.91,86451022
10-Feb-12,10,2,12,70.38,157824975
18-Nov-11,18,11,11,53.88,93018765
10-Feb-10,10,2,10,27.92,92590218
18-Nov-13,18,11,13,74.61,61236224
16-Apr-14,16,4,14,74.01,53732994
4-Aug-11,4,8,11,54.84,217851424
22-Dec-10,22,12,10,46.38,66536029
24-Oct-11,24,10,11,57.28,125589044
16-Apr-10,16,4,10,35.42,187635966
16-Apr-12,16,4,12,84.96,262696056
16-Apr-13,16,4,13,60.53,76442758
2-May-11,2,5,11,49.71,110678246
28-Jan-11,28,1,11,48.51,148014146
16-Aug-12,16,8,12,90.53,63694204
16-Aug-13,16,8,13,71.58,90575856
29-Nov-12,29,11,12,84.25,128674525
29-Nov-13,29,11,13,78.99,79532215
30-Apr-14,30,4,14,84.71,114220883
2-Dec-10,2,12,10,45.34,115912916
2-Dec-13,2,12,13,79.44,118135885
13-Feb-12,13,2,12,71.54,129301606
4-Apr-12,4,4,12,88.98,143245095
4-Apr-13,4,4,13,61.49,89664638
21-May-14,21,5,14,86.39,49249914
4-Apr-11,4,4,11,48.88,115020542
4-Jun-12,4,6,12,80.06,139247129
4-Jun-13,4,6,13,64.44,73181521
4-Apr-14,4,4,14,76.51,68812485
10-Oct-11,10,10,11,54.82,110628287
31-Aug-11,31,8,11,55.33,130688894
10-Oct-13,10,10,13,70.02,69650490
10-Oct-12,10,10,12,91.52,127588930
10-Oct-14,10,10,14,100.94,66331592
31-Aug-10,31,8,10,34.64,105196602
15-Mar-10,15,3,10,31.96,123375091
15-Mar-11,15,3,11,49.13,180262334
15-Mar-12,15,3,12,84.42,289917768
15-Mar-13,15,3,13,62.97,160989787
4-Oct-11,4,10,11,52.97,308418887
25-Nov-11,25,11,11,52.37,63689801
27-Jan-14,27,1,14,78.61,144219152
9-Feb-11,9,2,11,50.98,120686090
27-Jan-10,27,1,10,29.46,430642030
27-Jan-11,27,1,11,49.09,71255961
27-Jan-12,27,1,12,63.71,74971631
30-Dec-09,30,12,9,30.03,103020708
8-Jun-12,8,6,12,82.2,86872870
5-Jan-10,5,1,10,30.64,150476004
28-Oct-14,28,10,14,106.06,48060949
5-Jan-12,5,1,12,59.43,67816805
28-Oct-13,28,10,13,75.47,137610123
28-Oct-10,28,10,10,43.65,137761540
28-Oct-11,28,10,11,57.74,80709748
7-Aug-14,7,8,14,94.86,46711179
24-Aug-10,24,8,10,34.44,150638208
22-Mar-11,22,3,11,48.77,81558162
7-Aug-13,7,8,13,66.34,74713968
7-Aug-12,7,8,12,88.81,72627492
6-Nov-14,6,11,14,108.47,34968457
4-Oct-10,4,10,10,40.03,108824968
6-Nov-12,6,11,12,83.71,93729041
6-Nov-13,6,11,13,74.58,55844152
22-Jun-11,22,6,11,46.39,97645436
22-Jun-10,22,6,10,39.05,179314996
3-Jan-13,3,1,13,77.88,88240950
3-Jan-12,3,1,12,58.65,75564699
3-Jan-11,3,1,11,46.8,111280407
26-Aug-11,26,8,11,53.91,160368761
9-Jun-10,9,6,10,35.32,213657171
3-Jan-14,3,1,14,78.14,98303870
29-Jan-14,29,1,14,71.81,125942796
29-Jan-13,29,1,13,65.32,142768017
21-Aug-12,21,8,12,94.71,203176260
23-Jan-12,23,1,12,60.75,76515446
27-Aug-10,27,8,10,34.34,137146576
15-Apr-14,15,4,14,73.97,66622577
15-Apr-11,15,4,11,47.19,113458247
17-May-10,17,5,10,36.17,190708252
15-Apr-13,15,4,13,60.51,79379706
22-Aug-14,22,8,14,100.82,44183834
11-Nov-13,11,11,13,74.11,56863303
24-May-11,24,5,11,47.68,80520650
11-Nov-11,11,11,11,55.01,163446017
21-Jan-11,21,1,11,47.21,188599712
12-Mar-10,12,3,10,32.41,104080620
11-Nov-14,11,11,14,109.14,27442252
19-Jul-13,19,7,13,61.3,67194715
19-Jul-12,19,7,12,87.39,109214567
19-Jul-11,19,7,11,53.81,204786344
8-Feb-11,8,2,11,50.59,95259906
21-Oct-13,21,10,13,73.89,99526945
2-Feb-10,2,2,10,27.91,174585313
15-Sep-11,15,9,11,56.0,104454581
20-Jun-11,20,6,11,45.04,160161274
15-Nov-13,15,11,13,75.19,79479764
15-Nov-12,15,11,12,75.9,197477385
15-Nov-11,15,11,11,54.95,107744812
15-Nov-10,15,11,10,44.01,100900954
23-Sep-14,23,9,14,101.68,63402196
23-Sep-11,23,9,11,57.54,136620610
20-Jun-13,20,6,13,59.9,89374558
23-Sep-13,23,9,13,70.22,190526525
17-Aug-12,17,8,12,91.97,110689894
15-Jan-10,15,1,10,29.8,148584065
15-Jan-13,15,1,13,70.23,219192932
30-May-13,30,5,13,64.15,88428648
15-Jan-14,15,1,14,79.38,98472619
7-Oct-11,7,10,11,53.28,133904162
3-Oct-13,3,10,13,69.54,80688503
23-Feb-10,23,2,10,28.36,143828223
9-Apr-12,9,4,12,90.27,149384046
23-Feb-12,23,2,12,73.53,142006312
11-Jul-12,11,7,12,86.27,117329366
25-Aug-10,25,8,10,34.37,149216228
15-Jul-13,15,7,13,61.03,60543105
12-Jun-12,12,6,12,81.93,108894961
18-Jun-13,18,6,13,61.73,48790448
12-Jun-14,12,6,14,93.09,54748791
18-Dec-09,18,12,9,27.74,152192516
28-Jan-10,28,1,10,28.88,293375376
4-May-10,4,5,10,37.2,180954830
22-May-12,22,5,12,80.46,173696754
9-Nov-10,9,11,10,45.46,95928805
7-Mar-12,7,3,12,76.02,199629549
7-Mar-13,7,3,13,61.0,117117826
13-Jul-12,13,7,12,86.25,77904449
20-Jul-12,20,7,12,86.98,99367450
7-Mar-14,7,3,14,75.7,55415241
20-Jul-10,20,7,10,35.28,268737511
4-Mar-10,4,3,10,29.98,91509936
12-Jul-12,12,7,12,85.55,106997163
12-Jul-13,12,7,13,60.98,69910463
12-Jul-10,12,7,10,36.88,140719236
4-Nov-11,4,11,11,57.32,75556992
14-Mar-13,14,3,13,61.8,75968746
9-Feb-10,9,2,10,28.03,158221028
5-Aug-10,5,8,10,37.4,72340618
16-May-12,16,5,12,78.5,140223874
19-Jul-10,19,7,10,35.18,256124484
9-Jun-11,9,6,11,47.47,68841199
9-May-14,9,5,14,83.45,72899498
9-Sep-11,9,9,11,54.37,141269408
9-May-11,9,5,11,49.69,51188151
9-Jun-14,9,6,14,93.01,75414804
9-May-13,9,5,13,65.54,99687476
9-May-12,9,5,12,80.99,120175923
25-Jun-12,25,6,12,82.08,76088656
3-Aug-10,3,8,10,37.34,104413218
27-Oct-11,27,10,11,57.97,123713317
23-Nov-10,23,11,10,44.2,129861284
22-Feb-12,22,2,12,73.24,120823808
5-Aug-13,5,8,13,66.67,79713592
15-Dec-10,15,12,10,45.8,104327314
5-Aug-11,5,8,11,53.58,301140350
8-Dec-10,8,12,10,45.67,80483501
5-Oct-10,5,10,10,40.79,125491450
14-Sep-10,14,9,10,38.18,102037313
5-Aug-14,5,8,14,95.13,55932663
17-May-11,17,5,11,47.68,113196657
3-Sep-13,3,9,13,70.34,83025166
3-Sep-10,3,9,10,36.69,130197067
29-Dec-10,29,12,10,46.54,40817672
22-Nov-10,22,11,10,44.26,98268492
3-Sep-14,3,9,14,100.95,125420521
27-Jun-11,27,6,11,47.17,84989933
31-Dec-12,31,12,12,74.54,164872785
31-Dec-13,31,12,13,79.66,55819372
31-Dec-10,31,12,10,46.08,48413827
30-Mar-12,30,3,12,86.31,182759395
23-Nov-11,23,11,11,53.01,107160445
8-Nov-12,8,11,12,78.42,264036339
27-Dec-11,27,12,11,57.92,66308613
17-May-13,17,5,13,62.26,107019829
17-May-12,17,5,12,76.89,179304713
5-Oct-11,5,10,11,53.08,196617358
27-Jun-13,27,6,13,56.71,84350049
3-Dec-09,3,12,9,28.18,112179578
14-May-12,14,5,12,80.21,88156103
24-Apr-13,24,4,13,57.38,242458391
24-Apr-12,24,4,12,80.2,269099838
2-Feb-11,2,2,11,49.2,64738807
24-Apr-14,24,4,14,80.95,189978082
5-Jul-13,5,7,13,59.88,68520760
20-Jun-12,20,6,12,83.72,89789644
17-Sep-13,17,9,13,64.66,99844773
19-Sep-12,19,9,12,100.21,81715004
19-Oct-12,19,10,12,88.65,186021017
19-Oct-10,19,10,10,43.81,308189833
9-Sep-13,9,9,13,72.23,85171583
5-Sep-12,5,9,12,96.13,84090475
25-Jan-13,25,1,13,63.67,301993503
17-Oct-14,17,10,14,97.75,68179688
11-Jan-12,11,1,12,60.26,53798059
31-Oct-14,31,10,14,107.81,44639285
30-Nov-10,30,11,10,44.64,125463303
24-Oct-14,24,10,14,105.11,47053916
31-Oct-12,31,10,12,85.0,127500471
31-Oct-13,31,10,13,74.88,68923785
2-May-14,2,5,14,84.6,47878572
23-Jul-13,23,7,13,60.38,92348403
7-Nov-13,7,11,13,73.84,65655100
7-Nov-12,7,11,12,80.79,198412186
23-Nov-12,23,11,12,81.19,68206579
30-Aug-13,30,8,13,69.95,68100788
23-Jul-14,23,7,14,96.42,92917719
2-May-13,2,5,13,63.45,105506184
24-Sep-10,24,9,10,41.73,162371804
8-Oct-14,8,10,14,99.75,57404674
30-Jul-14,30,7,14,98.24,33010001
7-Jan-14,7,1,14,77.44,79432766
24-Sep-14,24,9,14,101.99,60171828
30-Jul-13,30,7,13,64.63,77355565
8-Oct-13,8,10,13,69.36,72729006
8-Oct-12,8,10,12,91.74,159494867
12-Apr-10,12,4,10,34.62,83303836
12-Apr-11,12,4,11,47.39,106627080
12-Apr-12,12,4,12,89.27,153582163
12-Apr-13,12,4,13,61.69,59681279
16-Nov-10,16,11,10,43.36,164737342
30-Nov-11,30,11,11,54.43,101516702
2-Oct-13,2,10,13,69.67,72295902
21-Dec-12,21,12,12,73.63,149129554
21-Dec-11,21,12,11,56.52,65736678
21-Dec-10,21,12,10,46.2,64087884
24-May-13,24,5,13,63.29,69106639
2-Oct-14,2,10,14,99.36,47757828
29-May-14,29,5,14,90.28,94118633
16-Dec-09,16,12,9,27.9,88279674
29-May-12,29,5,12,81.52,95126346
29-May-13,29,5,13,63.28,82695669
26-Sep-11,26,9,11,57.08,203218862
28-Sep-10,28,9,10,40.91,258760411
28-Sep-11,28,9,11,57.05,107463181
28-Sep-12,28,9,12,96.2,133777077
3-Feb-12,3,2,12,65.45,71717009
14-Aug-14,14,8,14,97.3,28115566
5-Nov-10,5,11,10,45.41,90313265
6-Sep-11,6,9,11,53.35,127424129
6-Sep-13,6,9,13,70.93,89881253
14-Aug-13,14,8,13,71.22,189092911
22-Jan-13,22,1,13,71.92,115386173
3-Feb-10,3,2,10,28.18,153831769
22-Jan-14,22,1,14,78.84,95219334
20-Apr-10,20,4,10,35.19,184580977
14-Sep-12,14,9,12,98.79,150118311
14-Sep-11,14,9,11,55.51,133680848
19-Nov-12,19,11,12,79.06,205792965
17-Jun-14,17,6,14,92.22,29726347
4-Dec-13,4,12,13,80.73,94452666
4-Dec-12,4,12,12,82.55,139482392
17-Jun-11,17,6,11,46.35,153872649
17-Jun-10,17,6,10,38.75,218365231
29-Jul-14,29,7,14,98.85,43143095
19-Nov-10,19,11,10,43.87,96210793
29-Jul-10,29,7,10,37.05,160951385
29-Jul-11,29,7,11,55.62,158145890
29-Jul-13,29,7,13,63.53,62110300
12-Mar-12,12,3,12,78.57,101820019
18-Oct-10,18,10,10,45.35,276114391
18-Oct-13,18,10,13,72.49,72635570
18-Oct-12,18,10,12,90.87,119155512
30-Aug-10,30,8,10,34.63,95821894
18-Aug-10,18,8,10,36.13,84923923
18-Aug-11,18,8,11,52.53,212858289
18-Aug-14,18,8,14,98.75,47572413
4-Jan-12,4,1,12,58.84,65061108
1-May-14,1,5,14,84.45,61052418
4-Jan-10,4,1,10,30.51,123432050
4-Jan-11,4,1,11,47.3,77337001
15-May-13,15,5,13,61.84,185403085
1-May-13,1,5,13,62.97,126788697
1-May-12,1,5,12,83.75,152749513
19-Oct-11,19,10,11,57.37,275998093
12-Oct-11,12,10,11,57.82,155570982
18-Jul-11,18,7,11,52.83,143157623
9-Dec-09,9,12,9,27.77,171195185
20-Apr-12,20,4,12,83.19,257743808
15-May-14,15,5,14,84.58,57711731
18-Apr-13,18,4,13,56.88,166574163
19-Sep-11,19,9,11,57.75,205964780
27-Jul-12,27,7,12,82.77,101013241
27-Apr-11,27,4,11,50.07,89052887
28-Jun-11,28,6,11,47.82,73574907
28-Jun-10,28,6,10,38.2,146358254
28-Jun-13,28,6,13,56.32,144659417
28-Jun-12,28,6,12,81.44,70760543
23-Aug-12,23,8,12,94.99,105029568
23-Aug-13,23,8,13,71.68,55682221
23-Aug-10,23,8,10,35.53,103516812
23-Aug-11,23,8,11,52.3,164208576
27-Jul-10,27,7,10,37.51,146192641
14-Nov-11,14,11,11,54.51,108265507
10-Aug-10,10,8,10,37.05,112979405
10-Aug-11,10,8,11,52.57,219662296
10-Aug-12,10,8,12,88.6,48765045
27-Jul-11,27,7,11,56.71,164830470
14-Dec-11,14,12,11,54.71,101788680
14-Nov-12,14,11,12,77.36,119291977
16-Feb-11,16,2,11,51.76,120288833
26-Jun-13,26,6,13,57.23,91986573
26-Jun-12,26,6,12,81.61,69187503
25-Oct-13,25,10,13,75.56,84448133
25-Oct-12,25,10,12,87.75,164081393
14-Jan-10,14,1,10,29.97,108288411
26-Jun-14,26,6,14,90.53,32629359
17-Apr-13,17,4,13,58.63,236263461
17-Apr-12,17,4,12,84.66,256371472
17-Apr-14,17,4,14,74.71,71106721
15-Sep-10,15,9,10,38.45,107341570
17-Aug-10,17,8,10,35.93,105662221
1-Mar-10,1,3,10,29.63,137523183
28-Jul-10,28,7,10,37.53,129996090
15-Jun-10,15,6,10,36.81,146268297
16-Jun-14,16,6,14,91.98,35561270
29-Feb-12,29,2,12,77.41,238000378
19-Sep-13,19,9,13,67.43,101134712
16-Jun-10,16,6,10,37.74,195922370
1-Mar-12,1,3,12,77.84,170813188
3-May-13,3,5,13,64.41,90381788
3-May-12,3,5,12,83.72,97637057
3-May-11,3,5,11,49.7,78390249
15-Feb-12,15,2,12,72.68,376528040
9-Aug-13,9,8,13,65.26,66905209
25-Aug-14,25,8,14,101.7,40270173
9-Aug-11,9,8,11,52.32,270645704
7-Jan-11,7,1,11,47.8,77982212
3-Apr-13,3,4,13,61.82,90803727
18-Apr-12,18,4,12,87.32,238632471
18-Mar-14,18,3,14,75.52,52411863
18-Mar-13,18,3,13,64.13,151549090
18-Mar-11,18,3,11,47.71,188302604
3-Apr-14,3,4,14,77.16,40648111
31-Oct-11,31,10,11,57.77,96406303
20-May-11,20,5,11,48.24,84547708
18-Apr-11,18,4,11,46.8,152474427
26-Nov-10,26,11,10,44.98,59436237
5-Mar-10,5,3,10,31.01,224904603
5-Mar-12,5,3,12,76.86,202280183
15-Aug-14,15,8,14,97.73,48951331
15-Aug-13,15,8,13,70.92,122573507
20-Oct-14,20,10,14,99.06,77517279
15-Aug-11,15,8,11,54.5,115135468
24-Nov-14,24,11,14,117.72,47450824
2-Nov-12,2,11,12,83.73,149843064
27-Aug-14,27,8,14,101.6,52369011
6-Oct-14,6,10,14,99.91,37051182
27-Aug-12,27,8,12,96.79,106728601
27-Aug-13,27,8,13,70.55,106047109
6-Oct-11,6,10,11,53.83,203145054
7-Feb-12,7,2,12,66.73,79055263
9-Jan-12,9,1,12,60.59,98505792
2-Nov-10,2,11,10,44.06,108482437
22-Mar-10,22,3,10,31.84,114104634
20-May-14,20,5,14,86.3,58708986
30-May-14,30,5,14,90.86,141005137
20-Feb-14,20,2,14,76.07,76529103
11-Aug-11,11,8,11,53.02,185491110
2-Nov-11,2,11,11,56.9,82063667
5-May-14,5,5,14,85.08,71766758
20-Feb-13,20,2,13,64.75,119074886
11-Aug-14,11,8,14,95.54,36584844
11-Apr-11,11,4,11,47.52,99787618
30-Aug-12,30,8,12,95.32,75672793
11-Apr-13,11,4,13,62.05,82154093
11-Apr-12,11,4,12,90.09,174152769
11-Apr-14,11,4,14,74.23,67975012
10-May-10,10,5,10,35.98,246076208
7-Nov-14,7,11,14,108.91,33691535
7-Mar-11,7,3,11,51.06,136530149
23-Feb-11,23,2,11,48.74,167962942
2-May-12,2,5,12,83.3,106906016
8-Nov-10,8,11,10,45.44,70433307
8-Nov-11,8,11,11,57.79,100109842
14-May-14,14,5,14,84.84,41600846
8-Nov-13,8,11,13,73.89,69829543
27-Jun-14,27,6,14,91.39,64028803
14-May-13,14,5,13,64.11,111778940
14-May-10,14,5,10,36.25,189840357
25-Jan-12,25,1,12,64.26,239565837
10-Sep-13,10,9,13,71.35,185798872
25-Jan-10,25,1,10,28.95,266424802
25-Jan-11,25,1,11,48.35,136716650
9-Apr-10,9,4,10,34.48,83545644
9-Dec-10,9,12,10,45.84,73536526
3-Feb-14,3,2,14,71.83,100620772
5-Jul-12,5,7,12,86.58,121095121
24-Sep-12,24,9,12,98.42,159936196
3-Feb-11,3,2,11,48.93,98449148
14-Jul-11,14,7,11,51.31,107633155
19-Nov-13,19,11,13,74.28,52234707
19-May-14,19,5,14,85.97,79439024
24-Sep-13,24,9,13,70.26,91085743
19-May-11,19,5,11,48.7,65291310
19-May-10,19,5,10,35.56,256431406
19-Nov-14,19,11,14,114.91,41869160
29-Aug-14,29,8,14,102.62,44595247
7-Jan-13,7,1,13,74.65,121038176
18-Jul-12,18,7,12,86.6,63174888
18-Jul-13,18,7,13,61.81,54760818
18-Jul-14,18,7,14,93.95,49987593
24-Jun-13,24,6,13,57.74,120186430
29-Aug-12,29,8,12,96.39,50701084
29-Aug-13,29,8,13,70.39,59913714
1-Dec-09,1,12,9,28.53,116440583
15-Jun-11,15,6,11,46.85,99851885
28-Nov-12,28,11,12,82.8,130264981
28-Nov-11,28,11,11,53.41,86660854
15-Jun-12,15,6,12,81.76,83813380
30-Nov-09,30,11,9,28.63,106213926
28-Apr-14,28,4,14,83.4,167371680
29-Mar-11,29,3,11,49.85,88224955
6-Jul-11,6,7,11,50.05,111156241
28-Apr-11,28,4,11,49.58,90297123
28-Apr-10,28,4,10,37.33,189599970
19-Aug-10,19,8,10,35.89,106676227
20-Aug-10,20,8,10,35.78,96057206
29-Jan-10,29,1,10,28.06,311487785
24-Jun-11,24,6,11,47.0,109981312
14-Dec-12,14,12,12,73.16,252394499
14-Apr-14,14,4,14,74.39,51445177
14-Dec-10,14,12,10,45.84,87891762
24-Jun-14,24,6,14,90.74,39036087
14-Apr-10,14,4,10,35.03,101018554
14-Apr-11,14,4,11,47.69,75497401
